codigo,producto,descripcion,marca,categoria,subcategoria,unidad_medida,precio,precio_mayoreo,precio_menudeo
FER-00252,Taladros Makita Modelo 252,Producto de alta calidad de la marca Makita para uso en herramientas eléctricas,Makita,Herramientas Eléctricas,Taladros,Barra,7204.9,6252.85,8406.1
FER-00253,Tornillos DeWalt Modelo 253,Producto de alta calidad de la marca DeWalt para uso en ferretería,DeWalt,Ferretería,Tornillos,Galón,6424.2,4959.72,7957.3
FER-00254,Clavos Makita Modelo 254,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Clavos,Pieza,2386.1,2095.48,2518.83
FER-00255,Amoladoras Stanley Modelo 255,Producto de alta calidad de la marca Stanley para uso en herramientas eléctricas,Stanley,Herramientas Eléctricas,Amoladoras,Metro,4238.2,3440.8,5139.58
FER-00256,Clavos Makita Modelo 256,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Clavos,m3,6184.67,5046.58,6670.02
FER-00257,Desarmadores Black & Decker Modelo 257,Producto de alta calidad de la marca Black & Decker para uso en herramientas manuales,Black & Decker,Herramientas Manuales,Desarmadores,Pieza,6444.28,5760.9,7081.44
FER-00258,Llaves DeWalt Modelo 258,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Llaves,Pieza,3107.34,2530.01,3788.11
FER-00259,Desarmadores DeWalt Modelo 259,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Desarmadores,Saco,7240.35,5906.86,8489.31
FER-00260,Tornillos DeWalt Modelo 260,Producto de alta calidad de la marca DeWalt para uso en ferretería,DeWalt,Ferretería,Tornillos,Barra,298.72,258.34,325.74
FER-00261,Martillos Stanley Modelo 261,Producto de alta calidad de la marca Stanley para uso en herramientas manuales,Stanley,Herramientas Manuales,Martillos,Metro,6818.25,5600.0,7700.09
FER-00262,Desarmadores DeWalt Modelo 262,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Desarmadores,Pieza,1824.8,1497.81,2061.3
FER-00263,Desarmadores DeWalt Modelo 263,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Desarmadores,m3,99.22,75.15,113.26
FER-00264,Taladros Stanley Modelo 264,Producto de alta calidad de la marca Stanley para uso en herramientas eléctricas,Stanley,Herramientas Eléctricas,Taladros,Litro,7986.91,6102.15,9722.47
FER-00265,Tornillos Black & Decker Modelo 265,Producto de alta calidad de la marca Black & Decker para uso en ferretería,Black & Decker,Ferretería,Tornillos,Barra,7162.01,5715.5,8057.25
FER-00266,Martillos Makita Modelo 266,Producto de alta calidad de la marca Makita para uso en herramientas manuales,Makita,Herramientas Manuales,Martillos,Pieza,7272.02,5536.73,7756.97
FER-00267,Desarmadores Black & Decker Modelo 267,Producto de alta calidad de la marca Black & Decker para uso en herramientas manuales,Black & Decker,Herramientas Manuales,Desarmadores,m3,1007.58,783.68,1150.47
FER-00268,Desarmadores Black & Decker Modelo 268,Producto de alta calidad de la marca Black & Decker para uso en herramientas manuales,Black & Decker,Herramientas Manuales,Desarmadores,Galón,5401.98,4800.19,5759.23
FER-00269,Martillos DeWalt Modelo 269,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Martillos,Galón,4571.65,3749.64,5482.14
FER-00270,Desarmadores DeWalt Modelo 270,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Desarmadores,Metro,127.12,100.59,146.44
FER-00271,Tornillos Stanley Modelo 271,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Tornillos,Saco,1305.02,1097.24,1429.08
FER-00272,Tornillos Stanley Modelo 272,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Tornillos,Caja,5266.91,4680.72,6523.28
FER-00273,Clavos Bosch Modelo 273,Producto de alta calidad de la marca Bosch para uso en ferretería,Bosch,Ferretería,Clavos,Metro,1219.3,1093.75,1372.11
FER-00274,Desarmadores Stanley Modelo 274,Producto de alta calidad de la marca Stanley para uso en herramientas manuales,Stanley,Herramientas Manuales,Desarmadores,Litro,4925.52,3985.32,6068.29
FER-00275,Tornillos DeWalt Modelo 275,Producto de alta calidad de la marca DeWalt para uso en ferretería,DeWalt,Ferretería,Tornillos,Metro,6259.3,4914.13,7796.6
FER-00276,Clavos DeWalt Modelo 276,Producto de alta calidad de la marca DeWalt para uso en ferretería,DeWalt,Ferretería,Clavos,Galón,684.68,535.03,739.14
FER-00277,Tornillos Makita Modelo 277,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Tornillos,Kg,681.04,534.62,787.47
FER-00278,Bisagras Black & Decker Modelo 278,Producto de alta calidad de la marca Black & Decker para uso en ferretería,Black & Decker,Ferretería,Bisagras,Pieza,3719.32,2909.15,4004.44
FER-00279,Taladros Bosch Modelo 279,Producto de alta calidad de la marca Bosch para uso en herramientas eléctricas,Bosch,Herramientas Eléctricas,Taladros,Pieza,2423.28,2120.62,2872.55
FER-00280,Llaves Black & Decker Modelo 280,Producto de alta calidad de la marca Black & Decker para uso en herramientas manuales,Black & Decker,Herramientas Manuales,Llaves,m2,4325.47,3316.59,5052.23
FER-00281,Tornillos DeWalt Modelo 281,Producto de alta calidad de la marca DeWalt para uso en ferretería,DeWalt,Ferretería,Tornillos,m2,3415.06,3020.9,4107.76
FER-00282,Bisagras Black & Decker Modelo 282,Producto de alta calidad de la marca Black & Decker para uso en ferretería,Black & Decker,Ferretería,Bisagras,Metro,4759.23,4213.56,5062.96
FER-00283,Martillos Black & Decker Modelo 283,Producto de alta calidad de la marca Black & Decker para uso en herramientas manuales,Black & Decker,Herramientas Manuales,Martillos,Kg,1072.9,898.83,1142.13
FER-00284,Martillos Makita Modelo 284,Producto de alta calidad de la marca Makita para uso en herramientas manuales,Makita,Herramientas Manuales,Martillos,Barra,4874.29,3849.66,5571.9
FER-00285,Lijadoras Bosch Modelo 285,Producto de alta calidad de la marca Bosch para uso en herramientas eléctricas,Bosch,Herramientas Eléctricas,Lijadoras,Galón,7323.82,6009.87,9086.06
FER-00286,Bisagras DeWalt Modelo 286,Producto de alta calidad de la marca DeWalt para uso en ferretería,DeWalt,Ferretería,Bisagras,Galón,5069.75,4112.33,5613.25
FER-00287,Tornillos Black & Decker Modelo 287,Producto de alta calidad de la marca Black & Decker para uso en ferretería,Black & Decker,Ferretería,Tornillos,m2,6656.53,5058.98,7358.71
FER-00288,Martillos Black & Decker Modelo 288,Producto de alta calidad de la marca Black & Decker para uso en herramientas manuales,Black & Decker,Herramientas Manuales,Martillos,m2,1025.54,904.04,1270.35
FER-00289,Desarmadores Makita Modelo 289,Producto de alta calidad de la marca Makita para uso en herramientas manuales,Makita,Herramientas Manuales,Desarmadores,m3,6135.67,5068.67,7086.96
FER-00290,Llaves Stanley Modelo 290,Producto de alta calidad de la marca Stanley para uso en herramientas manuales,Stanley,Herramientas Manuales,Llaves,Metro,3723.92,2810.66,4457.85
FER-00291,Lijadoras Makita Modelo 291,Producto de alta calidad de la marca Makita para uso en herramientas eléctricas,Makita,Herramientas Eléctricas,Lijadoras,Galón,3838.9,3166.66,4385.36
FER-00292,Amoladoras Stanley Modelo 292,Producto de alta calidad de la marca Stanley para uso en herramientas eléctricas,Stanley,Herramientas Eléctricas,Amoladoras,Caja,3095.14,2376.12,3622.17
FER-00293,Amoladoras Stanley Modelo 293,Producto de alta calidad de la marca Stanley para uso en herramientas eléctricas,Stanley,Herramientas Eléctricas,Amoladoras,Pieza,2583.88,2255.34,3023.82
FER-00294,Lijadoras Black & Decker Modelo 294,Producto de alta calidad de la marca Black & Decker para uso en herramientas eléctricas,Black & Decker,Herramientas Eléctricas,Lijadoras,Kg,4205.23,3162.73,5095.56
FER-00295,Desarmadores Makita Modelo 295,Producto de alta calidad de la marca Makita para uso en herramientas manuales,Makita,Herramientas Manuales,Desarmadores,Saco,1081.68,970.31,1348.4
FER-00296,Taladros Black & Decker Modelo 296,Producto de alta calidad de la marca Black & Decker para uso en herramientas eléctricas,Black & Decker,Herramientas Eléctricas,Taladros,m3,3153.76,2696.48,3334.14
FER-00297,Clavos Bosch Modelo 297,Producto de alta calidad de la marca Bosch para uso en ferretería,Bosch,Ferretería,Clavos,m2,5137.35,4045.0,5681.5
FER-00298,Llaves Black & Decker Modelo 298,Producto de alta calidad de la marca Black & Decker para uso en herramientas manuales,Black & Decker,Herramientas Manuales,Llaves,Litro,1740.27,1318.79,1966.18
FER-00299,Amoladoras DeWalt Modelo 299,Producto de alta calidad de la marca DeWalt para uso en herramientas eléctricas,DeWalt,Herramientas Eléctricas,Amoladoras,m3,4618.03,3988.87,5738.56
FER-00300,Martillos Stanley Modelo 300,Producto de alta calidad de la marca Stanley para uso en herramientas manuales,Stanley,Herramientas Manuales,Martillos,Barra,4774.31,3609.09,5368.4
FER-00301,Bisagras Black & Decker Modelo 301,Producto de alta calidad de la marca Black & Decker para uso en ferretería,Black & Decker,Ferretería,Bisagras,Barra,4126.03,3547.71,4397.64
FER-00302,Martillos Stanley Modelo 302,Producto de alta calidad de la marca Stanley para uso en herramientas manuales,Stanley,Herramientas Manuales,Martillos,Litro,4051.45,3169.09,4465.12
FER-00303,Sierras Black & Decker Modelo 303,Producto de alta calidad de la marca Black & Decker para uso en herramientas eléctricas,Black & Decker,Herramientas Eléctricas,Sierras,Saco,5275.5,4520.28,6187.63
FER-00304,Tornillos Black & Decker Modelo 304,Producto de alta calidad de la marca Black & Decker para uso en ferretería,Black & Decker,Ferretería,Tornillos,Metro,7634.39,6477.51,8303.26
FER-00305,Clavos Black & Decker Modelo 305,Producto de alta calidad de la marca Black & Decker para uso en ferretería,Black & Decker,Ferretería,Clavos,Pieza,272.09,204.23,334.6
FER-00306,Tornillos Stanley Modelo 306,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Tornillos,m2,5347.01,4731.14,6531.22
FER-00307,Amoladoras Bosch Modelo 307,Producto de alta calidad de la marca Bosch para uso en herramientas eléctricas,Bosch,Herramientas Eléctricas,Amoladoras,m2,585.68,521.81,731.9
FER-00308,Desarmadores Bosch Modelo 308,Producto de alta calidad de la marca Bosch para uso en herramientas manuales,Bosch,Herramientas Manuales,Desarmadores,Kg,7054.12,6121.99,8164.35
FER-00309,Desarmadores DeWalt Modelo 309,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Desarmadores,Kg,397.2,354.96,437.69
FER-00310,Bisagras Bosch Modelo 310,Producto de alta calidad de la marca Bosch para uso en ferretería,Bosch,Ferretería,Bisagras,m3,3604.94,2749.87,4409.91
FER-00311,Amoladoras Makita Modelo 311,Producto de alta calidad de la marca Makita para uso en herramientas eléctricas,Makita,Herramientas Eléctricas,Amoladoras,Litro,3258.18,2839.53,3516.15
FER-00312,Desarmadores Bosch Modelo 312,Producto de alta calidad de la marca Bosch para uso en herramientas manuales,Bosch,Herramientas Manuales,Desarmadores,m3,3638.13,2926.46,4479.89
FER-00313,Llaves Stanley Modelo 313,Producto de alta calidad de la marca Stanley para uso en herramientas manuales,Stanley,Herramientas Manuales,Llaves,m3,1296.25,1062.81,1506.6
FER-00314,Amoladoras Bosch Modelo 314,Producto de alta calidad de la marca Bosch para uso en herramientas eléctricas,Bosch,Herramientas Eléctricas,Amoladoras,Litro,395.77,355.27,461.6
FER-00315,Amoladoras Makita Modelo 315,Producto de alta calidad de la marca Makita para uso en herramientas eléctricas,Makita,Herramientas Eléctricas,Amoladoras,Saco,1343.09,1057.4,1472.31
FER-00316,Bisagras Stanley Modelo 316,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Bisagras,Caja,5331.73,4466.43,6263.67
FER-00317,Taladros Black & Decker Modelo 317,Producto de alta calidad de la marca Black & Decker para uso en herramientas eléctricas,Black & Decker,Herramientas Eléctricas,Taladros,Litro,5828.66,4494.26,7037.78
FER-00318,Bisagras Black & Decker Modelo 318,Producto de alta calidad de la marca Black & Decker para uso en ferretería,Black & Decker,Ferretería,Bisagras,m3,7724.74,6492.69,8298.97
FER-00319,Desarmadores Stanley Modelo 319,Producto de alta calidad de la marca Stanley para uso en herramientas manuales,Stanley,Herramientas Manuales,Desarmadores,Litro,2440.79,2144.84,2917.09
FER-00320,Clavos DeWalt Modelo 320,Producto de alta calidad de la marca DeWalt para uso en ferretería,DeWalt,Ferretería,Clavos,Kg,4469.39,3884.66,4761.72
FER-00321,Llaves Makita Modelo 321,Producto de alta calidad de la marca Makita para uso en herramientas manuales,Makita,Herramientas Manuales,Llaves,Galón,3522.35,2963.38,3949.86
FER-00322,Clavos Black & Decker Modelo 322,Producto de alta calidad de la marca Black & Decker para uso en ferretería,Black & Decker,Ferretería,Clavos,m2,4846.96,4096.09,5845.57
FER-00323,Clavos Bosch Modelo 323,Producto de alta calidad de la marca Bosch para uso en ferretería,Bosch,Ferretería,Clavos,m3,2524.45,1894.08,3097.86
FER-00324,Tornillos Makita Modelo 324,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Tornillos,Litro,2796.41,2482.12,3024.5
FER-00325,Desarmadores Makita Modelo 325,Producto de alta calidad de la marca Makita para uso en herramientas manuales,Makita,Herramientas Manuales,Desarmadores,Caja,6238.63,5521.81,7537.97
FER-00326,Bisagras DeWalt Modelo 326,Producto de alta calidad de la marca DeWalt para uso en ferretería,DeWalt,Ferretería,Bisagras,m3,5690.18,5093.57,6116.9
FER-00327,Clavos Stanley Modelo 327,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Clavos,Caja,996.29,852.32,1072.63
FER-00328,Bisagras Stanley Modelo 328,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Bisagras,Caja,701.48,556.66,775.08
FER-00329,Taladros Stanley Modelo 329,Producto de alta calidad de la marca Stanley para uso en herramientas eléctricas,Stanley,Herramientas Eléctricas,Taladros,Litro,6988.21,6235.67,7783.97
FER-00330,Lijadoras DeWalt Modelo 330,Producto de alta calidad de la marca DeWalt para uso en herramientas eléctricas,DeWalt,Herramientas Eléctricas,Lijadoras,Kg,7054.93,6124.86,8314.62
FER-00331,Tornillos Makita Modelo 331,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Tornillos,Barra,1514.91,1236.64,1631.86
FER-00332,Bisagras Stanley Modelo 332,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Bisagras,Pieza,6922.32,5945.26,7560.41
FER-00333,Tornillos Stanley Modelo 333,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Tornillos,m3,1372.85,1108.0,1622.66
FER-00334,Tornillos Stanley Modelo 334,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Tornillos,Saco,7166.2,6018.21,8620.7
FER-00335,Desarmadores DeWalt Modelo 335,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Desarmadores,Metro,6421.37,5225.71,6879.06
FER-00336,Tornillos Stanley Modelo 336,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Tornillos,Caja,3810.27,3239.72,4134.71
FER-00337,Martillos Makita Modelo 337,Producto de alta calidad de la marca Makita para uso en herramientas manuales,Makita,Herramientas Manuales,Martillos,Metro,7928.01,5988.4,8732.16
FER-00338,Llaves DeWalt Modelo 338,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Llaves,Barra,1185.15,1022.75,1276.9
FER-00339,Taladros Black & Decker Modelo 339,Producto de alta calidad de la marca Black & Decker para uso en herramientas eléctricas,Black & Decker,Herramientas Eléctricas,Taladros,Galón,5199.32,3971.58,6372.96
FER-00340,Tornillos Makita Modelo 340,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Tornillos,m2,3694.54,3261.99,4296.98
FER-00341,Martillos DeWalt Modelo 341,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Martillos,Kg,3065.08,2745.36,3572.75
FER-00342,Lijadoras DeWalt Modelo 342,Producto de alta calidad de la marca DeWalt para uso en herramientas eléctricas,DeWalt,Herramientas Eléctricas,Lijadoras,Litro,5121.84,4257.32,6238.69
FER-00343,Taladros Black & Decker Modelo 343,Producto de alta calidad de la marca Black & Decker para uso en herramientas eléctricas,Black & Decker,Herramientas Eléctricas,Taladros,Litro,4161.43,3248.21,5172.41
FER-00344,Desarmadores Bosch Modelo 344,Producto de alta calidad de la marca Bosch para uso en herramientas manuales,Bosch,Herramientas Manuales,Desarmadores,Litro,2192.85,1838.72,2500.21
FER-00345,Sierras DeWalt Modelo 345,Producto de alta calidad de la marca DeWalt para uso en herramientas eléctricas,DeWalt,Herramientas Eléctricas,Sierras,Galón,1746.01,1440.41,1935.84
FER-00346,Sierras Stanley Modelo 346,Producto de alta calidad de la marca Stanley para uso en herramientas eléctricas,Stanley,Herramientas Eléctricas,Sierras,Barra,2127.1,1649.07,2250.43
FER-00347,Llaves Black & Decker Modelo 347,Producto de alta calidad de la marca Black & Decker para uso en herramientas manuales,Black & Decker,Herramientas Manuales,Llaves,Barra,4976.79,4467.17,6210.87
FER-00348,Llaves Bosch Modelo 348,Producto de alta calidad de la marca Bosch para uso en herramientas manuales,Bosch,Herramientas Manuales,Llaves,Metro,4842.84,3981.33,5247.85
FER-00349,Tornillos Bosch Modelo 349,Producto de alta calidad de la marca Bosch para uso en ferretería,Bosch,Ferretería,Tornillos,Kg,2088.66,1838.47,2342.39
FER-00350,Clavos Stanley Modelo 350,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Clavos,Galón,3620.15,3113.51,4297.15
FER-00351,Sierras Stanley Modelo 351,Producto de alta calidad de la marca Stanley para uso en herramientas eléctricas,Stanley,Herramientas Eléctricas,Sierras,Barra,3476.06,3028.92,3813.56
FER-00352,Martillos Bosch Modelo 352,Producto de alta calidad de la marca Bosch para uso en herramientas manuales,Bosch,Herramientas Manuales,Martillos,Caja,3461.58,2874.26,3799.94
FER-00353,Bisagras Makita Modelo 353,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Bisagras,Barra,651.17,584.98,704.68
FER-00354,Taladros Bosch Modelo 354,Producto de alta calidad de la marca Bosch para uso en herramientas eléctricas,Bosch,Herramientas Eléctricas,Taladros,m2,460.12,368.47,537.28
FER-00355,Clavos DeWalt Modelo 355,Producto de alta calidad de la marca DeWalt para uso en ferretería,DeWalt,Ferretería,Clavos,Litro,1082.28,944.95,1271.69
FER-00356,Desarmadores Black & Decker Modelo 356,Producto de alta calidad de la marca Black & Decker para uso en herramientas manuales,Black & Decker,Herramientas Manuales,Desarmadores,Kg,5598.31,4910.0,6804.9
FER-00357,Tornillos DeWalt Modelo 357,Producto de alta calidad de la marca DeWalt para uso en ferretería,DeWalt,Ferretería,Tornillos,Kg,5881.55,4947.72,7140.32
FER-00358,Bisagras Black & Decker Modelo 358,Producto de alta calidad de la marca Black & Decker para uso en ferretería,Black & Decker,Ferretería,Bisagras,m3,2382.64,1884.14,2614.8
FER-00359,Bisagras Makita Modelo 359,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Bisagras,Metro,7992.76,7149.25,9272.52
FER-00360,Taladros Stanley Modelo 360,Producto de alta calidad de la marca Stanley para uso en herramientas eléctricas,Stanley,Herramientas Eléctricas,Taladros,Litro,2061.66,1817.75,2571.05
FER-00361,Amoladoras Black & Decker Modelo 361,Producto de alta calidad de la marca Black & Decker para uso en herramientas eléctricas,Black & Decker,Herramientas Eléctricas,Amoladoras,Litro,6280.83,4924.31,6769.28
FER-00362,Sierras Black & Decker Modelo 362,Producto de alta calidad de la marca Black & Decker para uso en herramientas eléctricas,Black & Decker,Herramientas Eléctricas,Sierras,Saco,6376.93,5237.2,6847.02
FER-00363,Clavos Makita Modelo 363,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Clavos,Kg,252.19,226.62,311.22
FER-00364,Llaves Black & Decker Modelo 364,Producto de alta calidad de la marca Black & Decker para uso en herramientas manuales,Black & Decker,Herramientas Manuales,Llaves,Kg,918.31,721.21,1101.12
FER-00365,Bisagras Stanley Modelo 365,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Bisagras,Saco,6348.88,5506.32,7753.52
FER-00366,Amoladoras Bosch Modelo 366,Producto de alta calidad de la marca Bosch para uso en herramientas eléctricas,Bosch,Herramientas Eléctricas,Amoladoras,Kg,4711.58,3864.22,5746.42
FER-00367,Martillos DeWalt Modelo 367,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Martillos,Pieza,3608.75,2838.87,4250.38
FER-00368,Tornillos Makita Modelo 368,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Tornillos,m3,2906.53,2307.43,3197.86
FER-00369,Martillos Stanley Modelo 369,Producto de alta calidad de la marca Stanley para uso en herramientas manuales,Stanley,Herramientas Manuales,Martillos,Pieza,2487.34,1992.01,2934.63
FER-00370,Martillos Bosch Modelo 370,Producto de alta calidad de la marca Bosch para uso en herramientas manuales,Bosch,Herramientas Manuales,Martillos,m2,2140.77,1895.48,2654.83
FER-00371,Tornillos Black & Decker Modelo 371,Producto de alta calidad de la marca Black & Decker para uso en ferretería,Black & Decker,Ferretería,Tornillos,Litro,1042.17,830.7,1126.88
FER-00372,Martillos Stanley Modelo 372,Producto de alta calidad de la marca Stanley para uso en herramientas manuales,Stanley,Herramientas Manuales,Martillos,Metro,6633.83,5934.39,8070.26
FER-00373,Sierras DeWalt Modelo 373,Producto de alta calidad de la marca DeWalt para uso en herramientas eléctricas,DeWalt,Herramientas Eléctricas,Sierras,m2,4451.69,3773.71,5179.65
FER-00374,Martillos Makita Modelo 374,Producto de alta calidad de la marca Makita para uso en herramientas manuales,Makita,Herramientas Manuales,Martillos,Metro,4399.09,3391.21,5371.35
FER-00375,Bisagras Bosch Modelo 375,Producto de alta calidad de la marca Bosch para uso en ferretería,Bosch,Ferretería,Bisagras,Litro,2591.28,2226.38,3193.14
FER-00376,Tornillos Stanley Modelo 376,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Tornillos,Litro,3981.73,3004.39,4603.25
FER-00377,Clavos Makita Modelo 377,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Clavos,Litro,6798.96,5746.88,7299.05
FER-00378,Sierras Stanley Modelo 378,Producto de alta calidad de la marca Stanley para uso en herramientas eléctricas,Stanley,Herramientas Eléctricas,Sierras,Litro,6046.73,5041.01,6413.45
FER-00379,Martillos DeWalt Modelo 379,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Martillos,m3,4906.1,4201.85,5659.1
FER-00380,Taladros DeWalt Modelo 380,Producto de alta calidad de la marca DeWalt para uso en herramientas eléctricas,DeWalt,Herramientas Eléctricas,Taladros,m3,5023.65,3976.97,5558.28
FER-00381,Bisagras Bosch Modelo 381,Producto de alta calidad de la marca Bosch para uso en ferretería,Bosch,Ferretería,Bisagras,Litro,1493.98,1172.74,1834.65
FER-00382,Desarmadores Stanley Modelo 382,Producto de alta calidad de la marca Stanley para uso en herramientas manuales,Stanley,Herramientas Manuales,Desarmadores,Metro,2419.8,1830.72,2557.51
FER-00383,Taladros Black & Decker Modelo 383,Producto de alta calidad de la marca Black & Decker para uso en herramientas eléctricas,Black & Decker,Herramientas Eléctricas,Taladros,Saco,377.51,298.57,443.8
FER-00384,Desarmadores DeWalt Modelo 384,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Desarmadores,Saco,6981.22,5887.4,8096.53
FER-00385,Lijadoras DeWalt Modelo 385,Producto de alta calidad de la marca DeWalt para uso en herramientas eléctricas,DeWalt,Herramientas Eléctricas,Lijadoras,Pieza,5819.05,4959.89,6459.06
FER-00386,Llaves DeWalt Modelo 386,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Llaves,m3,914.11,754.85,1095.55
FER-00387,Bisagras Bosch Modelo 387,Producto de alta calidad de la marca Bosch para uso en ferretería,Bosch,Ferretería,Bisagras,m3,3972.72,3290.07,4838.97
FER-00388,Tornillos Stanley Modelo 388,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Tornillos,m3,6206.68,5474.31,7619.47
FER-00389,Clavos Makita Modelo 389,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Clavos,m3,7338.39,6563.76,8420.08
FER-00390,Llaves Makita Modelo 390,Producto de alta calidad de la marca Makita para uso en herramientas manuales,Makita,Herramientas Manuales,Llaves,Kg,1326.08,1133.2,1448.94
FER-00391,Clavos Makita Modelo 391,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Clavos,Galón,2521.53,1981.75,3115.95
FER-00392,Lijadoras Makita Modelo 392,Producto de alta calidad de la marca Makita para uso en herramientas eléctricas,Makita,Herramientas Eléctricas,Lijadoras,m2,2588.58,2314.04,2768.97
FER-00393,Desarmadores DeWalt Modelo 393,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Desarmadores,Barra,3219.0,2771.68,3754.38
FER-00394,Clavos Makita Modelo 394,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Clavos,m2,3348.6,2891.03,4054.96
FER-00395,Bisagras Black & Decker Modelo 395,Producto de alta calidad de la marca Black & Decker para uso en ferretería,Black & Decker,Ferretería,Bisagras,m3,5516.31,4861.35,5925.54
FER-00396,Desarmadores Stanley Modelo 396,Producto de alta calidad de la marca Stanley para uso en herramientas manuales,Stanley,Herramientas Manuales,Desarmadores,Kg,3060.22,2724.68,3716.31
FER-00397,Clavos Makita Modelo 397,Producto de alta calidad de la marca Makita para uso en ferretería,Makita,Ferretería,Clavos,Pieza,2756.32,2099.07,3171.9
FER-00398,Llaves Makita Modelo 398,Producto de alta calidad de la marca Makita para uso en herramientas manuales,Makita,Herramientas Manuales,Llaves,m3,2173.54,1903.3,2641.66
FER-00399,Martillos DeWalt Modelo 399,Producto de alta calidad de la marca DeWalt para uso en herramientas manuales,DeWalt,Herramientas Manuales,Martillos,m3,6940.03,5551.88,7876.97
FER-00400,Bisagras Stanley Modelo 400,Producto de alta calidad de la marca Stanley para uso en ferretería,Stanley,Ferretería,Bisagras,m2,7790.82,6568.38,8386.13
FER-00401,Lijadoras Makita Modelo 401,Producto de alta calidad de la marca Makita para uso en herramientas eléctricas,Makita,Herramientas Eléctricas,Lijadoras,Barra,7489.93,6137.19,9090.82
FER-00402,Tornillos DeWalt Modelo 402,Producto de alta calidad de la marca DeWalt para uso en ferretería,DeWalt,Ferretería,Tornillos,Galón,3405.13,2813.34,3914.68
FER-00403,Taladros Makita Modelo 403,Producto de alta calidad de la marca Makita para uso en herramientas eléctricas,Makita,Herramientas Eléctricas,Taladros,Saco,3211.68,2617.21,3449.43
FER-00404,Desarmadores Black & Decker Modelo 404,Producto de alta calidad de la marca Black & Decker para uso en herramientas manuales,Black & Decker,Herramientas Manuales,Desarmadores,Kg,7496.35,6266.44,8339.13
FER-00405,Llaves Black & Decker Modelo 405,Producto de alta calidad de la marca Black & Decker para uso en herramientas manuales,Black & Decker,Herramientas Manuales,Llaves,Litro,1599.61,1291.02,1820.12
FER-00406,Martillos Bosch Modelo 406,Producto de alta calidad de la marca Bosch para uso en herramientas manuales,Bosch,Herramientas Manuales,Martillos,Litro,7167.17,6415.11,8668.54
