codigo,producto,descripcion,marca,categoria,subcategoria,unidad_medida,precio,precio_mayoreo,precio_menudeo
FER-000258,Llaves DeWalt Serie 258,"Producto industrial DeWalt especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Manuales,Llaves,Galón,13508.19,9462.26,14669.3
FLP-000258,Columnas Nucor Serie 258,"Producto industrial Nucor especializado en acero estructural, modelo avanzado con características premium para uso profesional",Nucor,Acero Estructural,Columnas,m2,6575.34,5148.89,8344.33
MAP-000258,Tepetate DeAcero Serie 258,"Producto industrial DeAcero especializado en agregados, modelo avanzado con características premium para uso profesional",DeAcero,Agregados,Tepetate,Metro,9170.56,7323.6,11574.88
FER-000259,Sierras Bosch Serie 259,"Producto industrial Bosch especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Eléctricas,Sierras,m2,4021.5,3322.13,4617.19
FLP-000259,Soleras ArcelorMittal Serie 259,"Producto industrial ArcelorMittal especializado en perfiles, modelo avanzado con características premium para uso profesional",ArcelorMittal,Perfiles,Soleras,m3,344.02,266.53,412.32
MAP-000259,Varillas Cruz Azul Serie 259,"Producto industrial Cruz Azul especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cruz Azul,Materiales Básicos,Varillas,m2,13750.92,10426.34,17641.33
FER-000260,Llaves Makita Serie 260,"Producto industrial Makita especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Makita,Herramientas Manuales,Llaves,m3,1648.58,1381.55,2051.03
FLP-000260,Vigas ArcelorMittal Serie 260,"Producto industrial ArcelorMittal especializado en acero estructural, modelo avanzado con características premium para uso profesional",ArcelorMittal,Acero Estructural,Vigas,Pieza,13078.0,11358.52,14308.65
MAP-000260,Azulejos Ternium Serie 260,"Producto industrial Ternium especializado en acabados, modelo avanzado con características premium para uso profesional",Ternium,Acabados,Azulejos,Galón,1135.4,894.04,1237.49
FER-000261,Lijadoras Black & Decker Serie 261,"Producto industrial Black & Decker especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Eléctricas,Lijadoras,Litro,2805.52,2409.28,3614.65
FLP-000261,Canales Nucor Serie 261,"Producto industrial Nucor especializado en perfiles, modelo avanzado con características premium para uso profesional",Nucor,Perfiles,Canales,m2,9313.83,8170.43,11849.76
MAP-000261,Varillas DeAcero Serie 261,"Producto industrial DeAcero especializado en materiales básicos, modelo avanzado con características premium para uso profesional",DeAcero,Materiales Básicos,Varillas,Caja,11999.9,9082.54,13601.08
FER-000262,Desarmadores Black & Decker Serie 262,"Producto industrial Black & Decker especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Manuales,Desarmadores,m3,419.01,301.37,525.64
FLP-000262,Canales Nucor Serie 262,"Producto industrial Nucor especializado en perfiles, modelo avanzado con características premium para uso profesional",Nucor,Perfiles,Canales,m3,3787.76,3294.04,4605.05
MAP-000262,Varillas Ternium Serie 262,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Varillas,Metro,9946.21,7709.51,11924.49
FER-000263,Amoladoras Black & Decker Serie 263,"Producto industrial Black & Decker especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Eléctricas,Amoladoras,Pieza,1221.91,954.35,1533.48
FLP-000263,Columnas AHMSA Serie 263,"Producto industrial AHMSA especializado en acero estructural, modelo avanzado con características premium para uso profesional",AHMSA,Acero Estructural,Columnas,Metro,8277.52,6607.71,8975.75
MAP-000263,Blocks Ternium Serie 263,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Blocks,Kg,11151.61,8256.0,13699.19
FER-000264,Tornillos Bosch Serie 264,"Producto industrial Bosch especializado en ferretería, modelo avanzado con características premium para uso profesional",Bosch,Ferretería,Tornillos,Saco,7946.19,6420.18,9264.87
FLP-000264,Columnas AHMSA Serie 264,"Producto industrial AHMSA especializado en acero estructural, modelo avanzado con características premium para uso profesional",AHMSA,Acero Estructural,Columnas,Galón,4261.25,3407.7,5531.26
MAP-000264,Varillas Cruz Azul Serie 264,"Producto industrial Cruz Azul especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cruz Azul,Materiales Básicos,Varillas,Pieza,14672.86,11457.01,17872.75
FER-000265,Tornillos DeWalt Serie 265,"Producto industrial DeWalt especializado en ferretería, modelo avanzado con características premium para uso profesional",DeWalt,Ferretería,Tornillos,Pieza,12788.88,11015.78,16429.57
FLP-000265,Columnas ArcelorMittal Serie 265,"Producto industrial ArcelorMittal especializado en acero estructural, modelo avanzado con características premium para uso profesional",ArcelorMittal,Acero Estructural,Columnas,Barra,14970.61,12603.06,16210.84
MAP-000265,Cementos Ternium Serie 265,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Cementos,Metro,2566.28,1804.6,2828.11
FER-000266,Bisagras Stanley Serie 266,"Producto industrial Stanley especializado en ferretería, modelo avanzado con características premium para uso profesional",Stanley,Ferretería,Bisagras,Barra,1755.37,1406.0,1940.97
FLP-000266,Canales Altos Hornos Serie 266,"Producto industrial Altos Hornos especializado en perfiles, modelo avanzado con características premium para uso profesional",Altos Hornos,Perfiles,Canales,Saco,4363.94,3839.92,5617.67
MAP-000266,Cementos Cemex Serie 266,"Producto industrial Cemex especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cemex,Materiales Básicos,Cementos,Caja,10245.43,8904.23,12719.54
FER-000267,Bisagras Stanley Serie 267,"Producto industrial Stanley especializado en ferretería, modelo avanzado con características premium para uso profesional",Stanley,Ferretería,Bisagras,Caja,6072.28,4690.63,7649.3
FLP-000267,Columnas Ternium Serie 267,"Producto industrial Ternium especializado en acero estructural, modelo avanzado con características premium para uso profesional",Ternium,Acero Estructural,Columnas,Galón,10613.1,8557.12,13623.71
MAP-000267,Tepetate Cemex Serie 267,"Producto industrial Cemex especializado en agregados, modelo avanzado con características premium para uso profesional",Cemex,Agregados,Tepetate,Barra,2615.7,2131.66,3354.62
FER-000268,Desarmadores Stanley Serie 268,"Producto industrial Stanley especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Manuales,Desarmadores,Litro,12240.11,10438.27,13406.77
FLP-000268,Vigas Ternium Serie 268,"Producto industrial Ternium especializado en acero estructural, modelo avanzado con características premium para uso profesional",Ternium,Acero Estructural,Vigas,Metro,11366.81,9261.14,14005.5
MAP-000268,Varillas Holcim Serie 268,"Producto industrial Holcim especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Holcim,Materiales Básicos,Varillas,Saco,12036.49,9681.89,14788.71
FER-000269,Bisagras Black & Decker Serie 269,"Producto industrial Black & Decker especializado en ferretería, modelo avanzado con características premium para uso profesional",Black & Decker,Ferretería,Bisagras,Caja,12391.03,9892.46,15085.54
FLP-000269,Soleras AHMSA Serie 269,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,Soleras,m2,2939.56,2470.58,3242.09
MAP-000269,Arena DeAcero Serie 269,"Producto industrial DeAcero especializado en agregados, modelo avanzado con características premium para uso profesional",DeAcero,Agregados,Arena,Barra,2465.08,1906.65,3198.66
FER-000270,Sierras Bosch Serie 270,"Producto industrial Bosch especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Eléctricas,Sierras,Caja,225.14,162.48,269.2
FLP-000270,Negras Nucor Serie 270,"Producto industrial Nucor especializado en láminas, modelo avanzado con características premium para uso profesional",Nucor,Láminas,Negras,Metro,14419.41,11030.53,15686.03
MAP-000270,Pisos Cruz Azul Serie 270,"Producto industrial Cruz Azul especializado en acabados, modelo avanzado con características premium para uso profesional",Cruz Azul,Acabados,Pisos,Pieza,9120.34,6463.24,10548.61
FER-000271,Llaves DeWalt Serie 271,"Producto industrial DeWalt especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Manuales,Llaves,Galón,3122.58,2654.85,3586.03
FLP-000271,Vigas Nucor Serie 271,"Producto industrial Nucor especializado en acero estructural, modelo avanzado con características premium para uso profesional",Nucor,Acero Estructural,Vigas,Litro,14911.26,12188.55,18564.14
MAP-000271,Arena Holcim Serie 271,"Producto industrial Holcim especializado en agregados, modelo avanzado con características premium para uso profesional",Holcim,Agregados,Arena,Litro,1478.76,1160.12,1702.55
FER-000272,Sierras Bosch Serie 272,"Producto industrial Bosch especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Eléctricas,Sierras,Litro,11380.36,9597.46,14136.95
FLP-000272,Canales Nucor Serie 272,"Producto industrial Nucor especializado en perfiles, modelo avanzado con características premium para uso profesional",Nucor,Perfiles,Canales,Saco,1410.5,1220.37,1582.88
MAP-000272,Grava DeAcero Serie 272,"Producto industrial DeAcero especializado en agregados, modelo avanzado con características premium para uso profesional",DeAcero,Agregados,Grava,Pieza,9811.27,8136.96,11538.38
FER-000273,Amoladoras Makita Serie 273,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Amoladoras,Metro,9221.62,6783.7,11812.22
FLP-000273,Vigas AHMSA Serie 273,"Producto industrial AHMSA especializado en acero estructural, modelo avanzado con características premium para uso profesional",AHMSA,Acero Estructural,Vigas,m2,379.74,307.11,471.69
MAP-000273,Arena Cemex Serie 273,"Producto industrial Cemex especializado en agregados, modelo avanzado con características premium para uso profesional",Cemex,Agregados,Arena,Barra,7993.13,6779.45,9971.4
FER-000274,Martillos DeWalt Serie 274,"Producto industrial DeWalt especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Manuales,Martillos,Metro,13975.49,11110.82,15541.08
FLP-000274,PTR Ternium Serie 274,"Producto industrial Ternium especializado en perfiles, modelo avanzado con características premium para uso profesional",Ternium,Perfiles,PTR,m2,14757.29,12631.74,16692.02
MAP-000274,Grava Holcim Serie 274,"Producto industrial Holcim especializado en agregados, modelo avanzado con características premium para uso profesional",Holcim,Agregados,Grava,Caja,10009.83,8163.62,12127.44
FER-000275,Llaves DeWalt Serie 275,"Producto industrial DeWalt especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Manuales,Llaves,Saco,413.69,308.46,458.71
FLP-000275,PTR Altos Hornos Serie 275,"Producto industrial Altos Hornos especializado en perfiles, modelo avanzado con características premium para uso profesional",Altos Hornos,Perfiles,PTR,m3,7209.14,5348.73,7885.17
MAP-000275,Varillas Ternium Serie 275,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Varillas,Metro,6462.1,4893.81,8032.22
FER-000276,Sierras Bosch Serie 276,"Producto industrial Bosch especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Eléctricas,Sierras,Litro,395.71,317.07,435.29
FLP-000276,PTR Ternium Serie 276,"Producto industrial Ternium especializado en perfiles, modelo avanzado con características premium para uso profesional",Ternium,Perfiles,PTR,Saco,3154.89,2536.74,3647.89
MAP-000276,Pisos Holcim Serie 276,"Producto industrial Holcim especializado en acabados, modelo avanzado con características premium para uso profesional",Holcim,Acabados,Pisos,Saco,14012.59,12197.8,17170.55
FER-000277,Desarmadores Makita Serie 277,"Producto industrial Makita especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Makita,Herramientas Manuales,Desarmadores,Barra,3577.63,2847.76,4501.97
FLP-000277,Vigas ArcelorMittal Serie 277,"Producto industrial ArcelorMittal especializado en acero estructural, modelo avanzado con características premium para uso profesional",ArcelorMittal,Acero Estructural,Vigas,Pieza,867.22,636.12,1072.23
MAP-000277,Pintura Ternium Serie 277,"Producto industrial Ternium especializado en acabados, modelo avanzado con características premium para uso profesional",Ternium,Acabados,Pintura,Pieza,8617.55,7208.34,9774.38
FER-000278,Bisagras Black & Decker Serie 278,"Producto industrial Black & Decker especializado en ferretería, modelo avanzado con características premium para uso profesional",Black & Decker,Ferretería,Bisagras,Pieza,10242.59,8833.52,13049.17
FLP-000278,Vigas Ternium Serie 278,"Producto industrial Ternium especializado en acero estructural, modelo avanzado con características premium para uso profesional",Ternium,Acero Estructural,Vigas,Metro,11441.67,8259.66,13504.07
MAP-000278,Grava Ternium Serie 278,"Producto industrial Ternium especializado en agregados, modelo avanzado con características premium para uso profesional",Ternium,Agregados,Grava,m2,6269.31,5284.43,7357.32
FER-000279,Bisagras Makita Serie 279,"Producto industrial Makita especializado en ferretería, modelo avanzado con características premium para uso profesional",Makita,Ferretería,Bisagras,Caja,3170.08,2403.34,4090.37
FLP-000279,Vigas Ternium Serie 279,"Producto industrial Ternium especializado en acero estructural, modelo avanzado con características premium para uso profesional",Ternium,Acero Estructural,Vigas,Saco,12710.63,9838.3,15198.52
MAP-000279,Grava Ternium Serie 279,"Producto industrial Ternium especializado en agregados, modelo avanzado con características premium para uso profesional",Ternium,Agregados,Grava,Barra,3758.01,2760.26,4753.38
FER-000280,Bisagras Bosch Serie 280,"Producto industrial Bosch especializado en ferretería, modelo avanzado con características premium para uso profesional",Bosch,Ferretería,Bisagras,m3,4565.41,3760.63,5721.83
FLP-000280,Vigas Altos Hornos Serie 280,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Vigas,Saco,3553.02,2620.19,4048.04
MAP-000280,Cementos DeAcero Serie 280,"Producto industrial DeAcero especializado en materiales básicos, modelo avanzado con características premium para uso profesional",DeAcero,Materiales Básicos,Cementos,m2,11395.61,9883.04,12496.34
FER-000281,Clavos Makita Serie 281,"Producto industrial Makita especializado en ferretería, modelo avanzado con características premium para uso profesional",Makita,Ferretería,Clavos,Galón,8408.98,7248.82,10763.09
FLP-000281,Negras Nucor Serie 281,"Producto industrial Nucor especializado en láminas, modelo avanzado con características premium para uso profesional",Nucor,Láminas,Negras,Litro,66.34,53.48,78.3
MAP-000281,Azulejos DeAcero Serie 281,"Producto industrial DeAcero especializado en acabados, modelo avanzado con características premium para uso profesional",DeAcero,Acabados,Azulejos,Saco,2720.08,2160.54,3355.94
FER-000282,Tornillos Makita Serie 282,"Producto industrial Makita especializado en ferretería, modelo avanzado con características premium para uso profesional",Makita,Ferretería,Tornillos,m3,13904.36,10486.1,16404.99
FLP-000282,Vigas Nucor Serie 282,"Producto industrial Nucor especializado en acero estructural, modelo avanzado con características premium para uso profesional",Nucor,Acero Estructural,Vigas,m3,2011.77,1554.51,2302.26
MAP-000282,Azulejos DeAcero Serie 282,"Producto industrial DeAcero especializado en acabados, modelo avanzado con características premium para uso profesional",DeAcero,Acabados,Azulejos,Metro,103.99,80.63,133.25
FER-000283,Lijadoras Black & Decker Serie 283,"Producto industrial Black & Decker especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Eléctricas,Lijadoras,Pieza,7234.19,5309.38,8010.08
FLP-000283,PTR ArcelorMittal Serie 283,"Producto industrial ArcelorMittal especializado en perfiles, modelo avanzado con características premium para uso profesional",ArcelorMittal,Perfiles,PTR,Litro,2942.97,2110.93,3411.51
MAP-000283,Blocks Ternium Serie 283,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Blocks,Kg,12392.54,9353.24,14277.79
FER-000284,Bisagras Black & Decker Serie 284,"Producto industrial Black & Decker especializado en ferretería, modelo avanzado con características premium para uso profesional",Black & Decker,Ferretería,Bisagras,Saco,8436.6,6923.41,10246.08
FLP-000284,PTR AHMSA Serie 284,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,PTR,m2,3274.96,2871.71,3635.23
MAP-000284,Azulejos Cemex Serie 284,"Producto industrial Cemex especializado en acabados, modelo avanzado con características premium para uso profesional",Cemex,Acabados,Azulejos,Metro,14678.33,10276.71,18086.43
FER-000285,Lijadoras Bosch Serie 285,"Producto industrial Bosch especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Eléctricas,Lijadoras,Pieza,13019.06,9862.46,15659.06
FLP-000285,Galvanizadas AHMSA Serie 285,"Producto industrial AHMSA especializado en láminas, modelo avanzado con características premium para uso profesional",AHMSA,Láminas,Galvanizadas,Barra,10543.35,8627.49,12361.9
MAP-000285,Arena DeAcero Serie 285,"Producto industrial DeAcero especializado en agregados, modelo avanzado con características premium para uso profesional",DeAcero,Agregados,Arena,Barra,6037.5,4923.34,7331.16
FER-000286,Clavos Makita Serie 286,"Producto industrial Makita especializado en ferretería, modelo avanzado con características premium para uso profesional",Makita,Ferretería,Clavos,Kg,12824.72,9664.39,15902.02
FLP-000286,Vigas Nucor Serie 286,"Producto industrial Nucor especializado en acero estructural, modelo avanzado con características premium para uso profesional",Nucor,Acero Estructural,Vigas,Caja,7307.66,6193.38,8554.28
MAP-000286,Cementos Cruz Azul Serie 286,"Producto industrial Cruz Azul especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cruz Azul,Materiales Básicos,Cementos,m2,4550.92,3569.31,5485.56
FER-000287,Clavos Black & Decker Serie 287,"Producto industrial Black & Decker especializado en ferretería, modelo avanzado con características premium para uso profesional",Black & Decker,Ferretería,Clavos,Kg,3483.36,2851.59,4352.14
FLP-000287,Vigas Altos Hornos Serie 287,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Vigas,Caja,12861.95,9814.12,16602.26
MAP-000287,Tepetate Holcim Serie 287,"Producto industrial Holcim especializado en agregados, modelo avanzado con características premium para uso profesional",Holcim,Agregados,Tepetate,Caja,1148.7,975.13,1390.56
FER-000288,Martillos Bosch Serie 288,"Producto industrial Bosch especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Manuales,Martillos,m3,1841.25,1555.93,2054.74
FLP-000288,Vigas ArcelorMittal Serie 288,"Producto industrial ArcelorMittal especializado en acero estructural, modelo avanzado con características premium para uso profesional",ArcelorMittal,Acero Estructural,Vigas,m2,823.76,576.65,1050.32
MAP-000288,Arena Holcim Serie 288,"Producto industrial Holcim especializado en agregados, modelo avanzado con características premium para uso profesional",Holcim,Agregados,Arena,m3,2169.63,1739.34,2637.57
FER-000289,Bisagras DeWalt Serie 289,"Producto industrial DeWalt especializado en ferretería, modelo avanzado con características premium para uso profesional",DeWalt,Ferretería,Bisagras,Barra,13787.37,10194.66,16168.51
FLP-000289,Columnas ArcelorMittal Serie 289,"Producto industrial ArcelorMittal especializado en acero estructural, modelo avanzado con características premium para uso profesional",ArcelorMittal,Acero Estructural,Columnas,m3,5216.08,4422.55,6673.58
MAP-000289,Tepetate Ternium Serie 289,"Producto industrial Ternium especializado en agregados, modelo avanzado con características premium para uso profesional",Ternium,Agregados,Tepetate,Pieza,8204.34,6622.19,10003.66
FER-000290,Lijadoras Black & Decker Serie 290,"Producto industrial Black & Decker especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Eléctricas,Lijadoras,Metro,3328.04,2582.44,3741.92
FLP-000290,Negras Ternium Serie 290,"Producto industrial Ternium especializado en láminas, modelo avanzado con características premium para uso profesional",Ternium,Láminas,Negras,Saco,7946.48,5993.33,9430.34
MAP-000290,Pintura DeAcero Serie 290,"Producto industrial DeAcero especializado en acabados, modelo avanzado con características premium para uso profesional",DeAcero,Acabados,Pintura,Pieza,2561.63,1944.03,3113.4
FER-000291,Taladros Makita Serie 291,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Taladros,Caja,1441.06,1069.5,1712.41
FLP-000291,Vigas Altos Hornos Serie 291,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Vigas,Galón,903.67,693.67,1002.44
MAP-000291,Pisos Cruz Azul Serie 291,"Producto industrial Cruz Azul especializado en acabados, modelo avanzado con características premium para uso profesional",Cruz Azul,Acabados,Pisos,Galón,2932.53,2543.22,3466.84
FER-000292,Taladros Stanley Serie 292,"Producto industrial Stanley especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Eléctricas,Taladros,Kg,13112.68,11428.35,15819.22
FLP-000292,Ángulos Altos Hornos Serie 292,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Ángulos,Saco,2941.03,2425.74,3290.3
MAP-000292,Cementos Ternium Serie 292,"Producto industrial Ternium especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Ternium,Materiales Básicos,Cementos,Saco,9990.37,8095.92,11478.81
FER-000293,Lijadoras DeWalt Serie 293,"Producto industrial DeWalt especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Eléctricas,Lijadoras,Metro,2966.91,2128.41,3703.95
FLP-000293,Canales Altos Hornos Serie 293,"Producto industrial Altos Hornos especializado en perfiles, modelo avanzado con características premium para uso profesional",Altos Hornos,Perfiles,Canales,Saco,13866.45,12007.84,16916.85
MAP-000293,Blocks Cruz Azul Serie 293,"Producto industrial Cruz Azul especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cruz Azul,Materiales Básicos,Blocks,m3,14224.61,12103.35,18486.57
FER-000294,Lijadoras Bosch Serie 294,"Producto industrial Bosch especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Eléctricas,Lijadoras,Litro,6368.7,4547.53,7727.78
FLP-000294,Vigas Nucor Serie 294,"Producto industrial Nucor especializado en acero estructural, modelo avanzado con características premium para uso profesional",Nucor,Acero Estructural,Vigas,m2,10573.43,7427.4,13313.82
MAP-000294,Cementos Cruz Azul Serie 294,"Producto industrial Cruz Azul especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cruz Azul,Materiales Básicos,Cementos,Metro,142.43,115.78,169.74
FER-000295,Martillos DeWalt Serie 295,"Producto industrial DeWalt especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",DeWalt,Herramientas Manuales,Martillos,Kg,9435.59,7995.14,11843.54
FLP-000295,Ángulos Altos Hornos Serie 295,"Producto industrial Altos Hornos especializado en acero estructural, modelo avanzado con características premium para uso profesional",Altos Hornos,Acero Estructural,Ángulos,Saco,5816.75,4382.14,6699.53
MAP-000295,Azulejos Cruz Azul Serie 295,"Producto industrial Cruz Azul especializado en acabados, modelo avanzado con características premium para uso profesional",Cruz Azul,Acabados,Azulejos,Kg,13197.68,9335.47,14575.14
FER-000296,Sierras Makita Serie 296,"Producto industrial Makita especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Makita,Herramientas Eléctricas,Sierras,Caja,13201.37,10712.65,15734.93
FLP-000296,Soleras ArcelorMittal Serie 296,"Producto industrial ArcelorMittal especializado en perfiles, modelo avanzado con características premium para uso profesional",ArcelorMittal,Perfiles,Soleras,Barra,3110.45,2646.45,3635.28
MAP-000296,Varillas Cemex Serie 296,"Producto industrial Cemex especializado en materiales básicos, modelo avanzado con características premium para uso profesional",Cemex,Materiales Básicos,Varillas,Saco,5850.91,4551.83,7381.96
FER-000297,Tornillos Bosch Serie 297,"Producto industrial Bosch especializado en ferretería, modelo avanzado con características premium para uso profesional",Bosch,Ferretería,Tornillos,Metro,1451.91,1058.28,1884.35
FLP-000297,Acanaladas AHMSA Serie 297,"Producto industrial AHMSA especializado en láminas, modelo avanzado con características premium para uso profesional",AHMSA,Láminas,Acanaladas,m2,7682.09,5413.73,9985.46
MAP-000297,Tepetate Ternium Serie 297,"Producto industrial Ternium especializado en agregados, modelo avanzado con características premium para uso profesional",Ternium,Agregados,Tepetate,Litro,12919.08,10508.04,16145.62
FER-000298,Tornillos Black & Decker Serie 298,"Producto industrial Black & Decker especializado en ferretería, modelo avanzado con características premium para uso profesional",Black & Decker,Ferretería,Tornillos,Saco,14863.38,10623.16,18936.61
FLP-000298,Acanaladas AHMSA Serie 298,"Producto industrial AHMSA especializado en láminas, modelo avanzado con características premium para uso profesional",AHMSA,Láminas,Acanaladas,Kg,3031.45,2252.89,3591.41
MAP-000298,Arena Cemex Serie 298,"Producto industrial Cemex especializado en agregados, modelo avanzado con características premium para uso profesional",Cemex,Agregados,Arena,Pieza,12841.81,9704.48,15071.82
FER-000299,Lijadoras Black & Decker Serie 299,"Producto industrial Black & Decker especializado en herramientas eléctricas, modelo avanzado con características premium para uso profesional",Black & Decker,Herramientas Eléctricas,Lijadoras,m2,2664.45,2166.11,3071.4
FLP-000299,PTR AHMSA Serie 299,"Producto industrial AHMSA especializado en perfiles, modelo avanzado con características premium para uso profesional",AHMSA,Perfiles,PTR,Kg,900.13,671.49,1061.58
MAP-000299,Pisos Ternium Serie 299,"Producto industrial Ternium especializado en acabados, modelo avanzado con características premium para uso profesional",Ternium,Acabados,Pisos,Caja,14834.45,10642.99,17740.45
FER-000300,Martillos Stanley Serie 300,"Producto industrial Stanley especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Stanley,Herramientas Manuales,Martillos,Kg,8068.52,5709.28,9759.21
FLP-000300,Columnas Nucor Serie 300,"Producto industrial Nucor especializado en acero estructural, modelo avanzado con características premium para uso profesional",Nucor,Acero Estructural,Columnas,Saco,11162.6,8682.16,14443.25
MAP-000300,Azulejos Cruz Azul Serie 300,"Producto industrial Cruz Azul especializado en acabados, modelo avanzado con características premium para uso profesional",Cruz Azul,Acabados,Azulejos,Caja,11642.69,8326.02,12882.78
FER-000301,Desarmadores Makita Serie 301,"Producto industrial Makita especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Makita,Herramientas Manuales,Desarmadores,Barra,9989.69,7937.58,12934.61
FLP-000301,Negras ArcelorMittal Serie 301,"Producto industrial ArcelorMittal especializado en láminas, modelo avanzado con características premium para uso profesional",ArcelorMittal,Láminas,Negras,Kg,4191.82,3033.15,4629.81
MAP-000301,Azulejos Ternium Serie 301,"Producto industrial Ternium especializado en acabados, modelo avanzado con características premium para uso profesional",Ternium,Acabados,Azulejos,Litro,2030.58,1576.46,2432.72
FER-000302,Bisagras Stanley Serie 302,"Producto industrial Stanley especializado en ferretería, modelo avanzado con características premium para uso profesional",Stanley,Ferretería,Bisagras,Litro,13307.45,10100.75,14554.05
FLP-000302,Negras Altos Hornos Serie 302,"Producto industrial Altos Hornos especializado en láminas, modelo avanzado con características premium para uso profesional",Altos Hornos,Láminas,Negras,m2,9654.35,7820.21,12243.84
MAP-000302,Tepetate Holcim Serie 302,"Producto industrial Holcim especializado en agregados, modelo avanzado con características premium para uso profesional",Holcim,Agregados,Tepetate,Metro,14639.67,10586.14,19023.43
FER-000303,Desarmadores Makita Serie 303,"Producto industrial Makita especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Makita,Herramientas Manuales,Desarmadores,Metro,661.49,488.3,850.98
FLP-000303,Ángulos ArcelorMittal Serie 303,"Producto industrial ArcelorMittal especializado en acero estructural, modelo avanzado con características premium para uso profesional",ArcelorMittal,Acero Estructural,Ángulos,m2,1432.28,1107.41,1769.56
MAP-000303,Arena Cemex Serie 303,"Producto industrial Cemex especializado en agregados, modelo avanzado con características premium para uso profesional",Cemex,Agregados,Arena,Saco,7211.55,5248.98,8746.13
FER-000304,Martillos Bosch Serie 304,"Producto industrial Bosch especializado en herramientas manuales, modelo avanzado con características premium para uso profesional",Bosch,Herramientas Manuales,Martillos,Litro,13510.91,11523.8,16128.73
FLP-000304,Vigas Ternium Serie 304,"Producto industrial Ternium especializado en acero estructural, modelo avanzado con características premium para uso profesional",Ternium,Acero Estructural,Vigas,m2,6444.12,5239.68,7007.15
