codigo,producto,descripcion,marca,categoria,subcategoria,unidad_medida,precio,precio_mayoreo,precio_menudeo
MAP-00165,Varillas DeAcero Modelo 165,Producto de alta calidad de la marca DeAcero para uso en materiales básicos,DeAcero,Materiales Básicos,Varillas,Barra,1004.06,865.66,1165.09
MAP-00166,Blocks Holcim Modelo 166,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Blocks,Kg,974.41,840.71,1135.99
MAP-00167,Tepetate DeAcero Modelo 167,Producto de alta calidad de la marca DeAcero para uso en agregados,DeAcero,Agregados,Tepetate,Litro,4016.14,3212.37,4381.76
MAP-00168,Arena Cruz Azul Modelo 168,Producto de alta calidad de la marca Cruz Azul para uso en agregados,Cruz Azul,Agregados,Arena,Galón,4783.57,4045.83,5570.28
MAP-00169,Tepetate Cruz Azul Modelo 169,Producto de alta calidad de la marca Cruz Azul para uso en agregados,Cruz Azul,Agregados,Tepetate,Pieza,1914.68,1626.28,2203.84
MAP-00170,Pintura Cruz Azul Modelo 170,Producto de alta calidad de la marca Cruz Azul para uso en acabados,Cruz Azul,Acabados,Pintura,Caja,5712.05,4448.61,6678.03
MAP-00171,Azulejos DeAcero Modelo 171,Producto de alta calidad de la marca DeAcero para uso en acabados,DeAcero,Acabados,Azulejos,Caja,5015.03,4312.86,5678.56
MAP-00172,Blocks Cemex Modelo 172,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Blocks,m3,1680.91,1352.83,1775.65
MAP-00173,Cementos Cruz Azul Modelo 173,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Cementos,m2,7426.0,6439.96,8253.11
MAP-00174,Cementos Cruz Azul Modelo 174,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Cementos,Saco,7650.16,6839.53,8332.39
MAP-00175,Tepetate Cruz Azul Modelo 175,Producto de alta calidad de la marca Cruz Azul para uso en agregados,Cruz Azul,Agregados,Tepetate,Saco,4819.56,3926.74,5917.03
MAP-00176,Pisos Cemex Modelo 176,Producto de alta calidad de la marca Cemex para uso en acabados,Cemex,Acabados,Pisos,Kg,6686.9,5243.04,7863.14
MAP-00177,Varillas Holcim Modelo 177,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Varillas,Galón,7599.36,5754.59,8497.39
MAP-00178,Varillas Cruz Azul Modelo 178,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Varillas,Litro,6559.14,5013.37,7577.9
MAP-00179,Varillas Cemex Modelo 179,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Varillas,Litro,2967.93,2627.82,3162.27
MAP-00180,Cementos Ternium Modelo 180,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Cementos,Kg,666.1,532.72,781.52
MAP-00181,Pintura Cemex Modelo 181,Producto de alta calidad de la marca Cemex para uso en acabados,Cemex,Acabados,Pintura,Barra,1892.7,1431.89,2194.69
MAP-00182,Pintura Holcim Modelo 182,Producto de alta calidad de la marca Holcim para uso en acabados,Holcim,Acabados,Pintura,Caja,7393.03,6450.73,9081.37
MAP-00183,Azulejos Ternium Modelo 183,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Azulejos,Metro,5141.21,4085.04,6141.27
MAP-00184,Arena Cemex Modelo 184,Producto de alta calidad de la marca Cemex para uso en agregados,Cemex,Agregados,Arena,m3,7357.01,6107.12,8009.27
MAP-00185,Tepetate DeAcero Modelo 185,Producto de alta calidad de la marca DeAcero para uso en agregados,DeAcero,Agregados,Tepetate,Barra,4138.92,3310.3,5136.92
MAP-00186,Arena Holcim Modelo 186,Producto de alta calidad de la marca Holcim para uso en agregados,Holcim,Agregados,Arena,Barra,1623.89,1290.48,1958.94
MAP-00187,Pintura Ternium Modelo 187,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Pintura,m2,7657.84,6311.88,8074.3
MAP-00188,Cementos Ternium Modelo 188,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Cementos,Kg,2799.78,2200.8,3081.17
MAP-00189,Pisos Holcim Modelo 189,Producto de alta calidad de la marca Holcim para uso en acabados,Holcim,Acabados,Pisos,Pieza,2482.32,2115.28,2644.4
MAP-00190,Grava Holcim Modelo 190,Producto de alta calidad de la marca Holcim para uso en agregados,Holcim,Agregados,Grava,Caja,5370.53,4763.35,6411.31
MAP-00191,Arena Ternium Modelo 191,Producto de alta calidad de la marca Ternium para uso en agregados,Ternium,Agregados,Arena,Caja,392.38,351.77,457.8
MAP-00192,Cementos Holcim Modelo 192,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Cementos,Kg,2458.47,1979.9,2728.26
MAP-00193,Cementos Ternium Modelo 193,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Cementos,Caja,792.96,609.94,874.3
MAP-00194,Varillas Holcim Modelo 194,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Varillas,Barra,5292.57,4008.28,5817.25
MAP-00195,Cementos DeAcero Modelo 195,Producto de alta calidad de la marca DeAcero para uso en materiales básicos,DeAcero,Materiales Básicos,Cementos,Metro,198.28,170.64,240.51
MAP-00196,Tepetate DeAcero Modelo 196,Producto de alta calidad de la marca DeAcero para uso en agregados,DeAcero,Agregados,Tepetate,Kg,3846.38,3251.94,4394.52
MAP-00197,Grava DeAcero Modelo 197,Producto de alta calidad de la marca DeAcero para uso en agregados,DeAcero,Agregados,Grava,m3,1888.52,1625.89,2345.72
MAP-00198,Grava Ternium Modelo 198,Producto de alta calidad de la marca Ternium para uso en agregados,Ternium,Agregados,Grava,Pieza,3517.65,2842.28,4078.6
MAP-00199,Blocks Cruz Azul Modelo 199,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Blocks,Metro,6098.6,5254.38,7250.76
MAP-00200,Arena Holcim Modelo 200,Producto de alta calidad de la marca Holcim para uso en agregados,Holcim,Agregados,Arena,Saco,6692.28,5496.49,7423.06
MAP-00201,Varillas Ternium Modelo 201,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Varillas,m3,2678.83,2134.28,3184.81
MAP-00202,Blocks Cemex Modelo 202,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Blocks,m2,6222.24,5526.82,6819.56
MAP-00203,Cementos Cruz Azul Modelo 203,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Cementos,Galón,819.0,640.32,967.91
MAP-00204,Arena DeAcero Modelo 204,Producto de alta calidad de la marca DeAcero para uso en agregados,DeAcero,Agregados,Arena,Barra,1819.04,1564.9,2126.98
MAP-00205,Arena DeAcero Modelo 205,Producto de alta calidad de la marca DeAcero para uso en agregados,DeAcero,Agregados,Arena,Caja,4147.29,3549.61,4965.99
MAP-00206,Pintura DeAcero Modelo 206,Producto de alta calidad de la marca DeAcero para uso en acabados,DeAcero,Acabados,Pintura,Metro,1561.35,1320.57,1902.35
MAP-00207,Tepetate DeAcero Modelo 207,Producto de alta calidad de la marca DeAcero para uso en agregados,DeAcero,Agregados,Tepetate,Litro,2853.28,2303.74,3174.77
MAP-00208,Cementos Cruz Azul Modelo 208,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Cementos,m3,6723.33,5518.6,7105.31
MAP-00209,Blocks Ternium Modelo 209,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Blocks,m3,3566.36,3116.5,4433.43
MAP-00210,Grava Holcim Modelo 210,Producto de alta calidad de la marca Holcim para uso en agregados,Holcim,Agregados,Grava,Barra,2956.46,2410.35,3424.16
MAP-00211,Cementos DeAcero Modelo 211,Producto de alta calidad de la marca DeAcero para uso en materiales básicos,DeAcero,Materiales Básicos,Cementos,Kg,7308.97,6229.78,8085.68
MAP-00212,Varillas Holcim Modelo 212,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Varillas,Kg,4942.96,3886.16,5692.05
MAP-00213,Tepetate DeAcero Modelo 213,Producto de alta calidad de la marca DeAcero para uso en agregados,DeAcero,Agregados,Tepetate,Metro,3465.73,2687.03,3684.97
MAP-00214,Cementos Cruz Azul Modelo 214,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Cementos,Metro,6927.66,5534.95,7564.48
MAP-00215,Azulejos Ternium Modelo 215,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Azulejos,Saco,7716.44,6098.95,9495.87
MAP-00216,Arena Cemex Modelo 216,Producto de alta calidad de la marca Cemex para uso en agregados,Cemex,Agregados,Arena,Caja,3487.08,2828.78,3783.99
MAP-00217,Pintura Cruz Azul Modelo 217,Producto de alta calidad de la marca Cruz Azul para uso en acabados,Cruz Azul,Acabados,Pintura,Kg,1145.0,951.59,1431.08
MAP-00218,Tepetate DeAcero Modelo 218,Producto de alta calidad de la marca DeAcero para uso en agregados,DeAcero,Agregados,Tepetate,Caja,4515.66,3855.06,4934.57
MAP-00219,Pisos Ternium Modelo 219,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Pisos,Metro,3683.19,3284.25,3894.94
MAP-00220,Cementos DeAcero Modelo 220,Producto de alta calidad de la marca DeAcero para uso en materiales básicos,DeAcero,Materiales Básicos,Cementos,Pieza,5500.85,4641.0,5847.43
MAP-00221,Cementos Holcim Modelo 221,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Cementos,Caja,2709.83,2434.65,2908.22
MAP-00222,Varillas Cruz Azul Modelo 222,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Varillas,Caja,3121.84,2499.65,3498.65
MAP-00223,Grava Cemex Modelo 223,Producto de alta calidad de la marca Cemex para uso en agregados,Cemex,Agregados,Grava,Pieza,1768.34,1590.29,2151.53
MAP-00224,Pintura Holcim Modelo 224,Producto de alta calidad de la marca Holcim para uso en acabados,Holcim,Acabados,Pintura,Pieza,7270.93,5686.42,7851.25
MAP-00225,Cementos Cemex Modelo 225,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Cementos,m2,4493.12,3922.22,5020.02
MAP-00226,Pintura Cruz Azul Modelo 226,Producto de alta calidad de la marca Cruz Azul para uso en acabados,Cruz Azul,Acabados,Pintura,Barra,4377.31,3623.99,5345.67
MAP-00227,Grava Holcim Modelo 227,Producto de alta calidad de la marca Holcim para uso en agregados,Holcim,Agregados,Grava,Caja,1910.69,1515.4,2047.53
MAP-00228,Azulejos Cemex Modelo 228,Producto de alta calidad de la marca Cemex para uso en acabados,Cemex,Acabados,Azulejos,Metro,1283.55,1122.53,1409.9
MAP-00229,Arena Ternium Modelo 229,Producto de alta calidad de la marca Ternium para uso en agregados,Ternium,Agregados,Arena,m3,796.6,620.54,872.72
MAP-00230,Varillas Holcim Modelo 230,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Varillas,Galón,2911.34,2315.84,3572.94
MAP-00231,Tepetate Holcim Modelo 231,Producto de alta calidad de la marca Holcim para uso en agregados,Holcim,Agregados,Tepetate,Galón,5438.11,4283.09,6100.14
MAP-00232,Blocks DeAcero Modelo 232,Producto de alta calidad de la marca DeAcero para uso en materiales básicos,DeAcero,Materiales Básicos,Blocks,Caja,2826.52,2418.03,3083.8
MAP-00233,Cementos Ternium Modelo 233,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Cementos,Kg,7026.68,5751.99,8686.54
MAP-00234,Varillas Ternium Modelo 234,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Varillas,m3,5872.02,5175.72,6675.88
MAP-00235,Arena Cemex Modelo 235,Producto de alta calidad de la marca Cemex para uso en agregados,Cemex,Agregados,Arena,m3,6919.74,6199.06,7343.89
MAP-00236,Pintura Cruz Azul Modelo 236,Producto de alta calidad de la marca Cruz Azul para uso en acabados,Cruz Azul,Acabados,Pintura,Pieza,7705.97,6635.78,8174.93
MAP-00237,Grava Ternium Modelo 237,Producto de alta calidad de la marca Ternium para uso en agregados,Ternium,Agregados,Grava,Barra,3844.77,3076.9,4188.03
MAP-00238,Pisos Holcim Modelo 238,Producto de alta calidad de la marca Holcim para uso en acabados,Holcim,Acabados,Pisos,Barra,7600.08,6074.56,8722.21
MAP-00239,Cementos Cemex Modelo 239,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Cementos,m2,4646.17,3918.72,5574.37
MAP-00240,Varillas Cemex Modelo 240,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Varillas,Metro,2649.82,1987.85,2861.64
MAP-00241,Cementos Holcim Modelo 241,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Cementos,Litro,6919.8,6061.19,8010.79
MAP-00242,Azulejos Cruz Azul Modelo 242,Producto de alta calidad de la marca Cruz Azul para uso en acabados,Cruz Azul,Acabados,Azulejos,m3,509.47,393.88,547.37
MAP-00243,Cementos DeAcero Modelo 243,Producto de alta calidad de la marca DeAcero para uso en materiales básicos,DeAcero,Materiales Básicos,Cementos,Saco,2124.43,1665.71,2501.44
MAP-00244,Arena Cemex Modelo 244,Producto de alta calidad de la marca Cemex para uso en agregados,Cemex,Agregados,Arena,Pieza,1424.59,1126.58,1744.68
MAP-00245,Grava Cruz Azul Modelo 245,Producto de alta calidad de la marca Cruz Azul para uso en agregados,Cruz Azul,Agregados,Grava,m3,399.46,299.61,451.62
MAP-00246,Azulejos Ternium Modelo 246,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Azulejos,Caja,5465.48,4696.24,6041.17
MAP-00247,Varillas Cemex Modelo 247,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Varillas,Pieza,3239.19,2845.27,3475.09
MAP-00248,Grava Cemex Modelo 248,Producto de alta calidad de la marca Cemex para uso en agregados,Cemex,Agregados,Grava,m3,1955.02,1637.19,2073.96
MAP-00249,Cementos Holcim Modelo 249,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Cementos,Metro,684.88,614.35,731.78
MAP-00250,Varillas Ternium Modelo 250,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Varillas,Galón,2080.75,1671.56,2241.86
MAP-00251,Grava Holcim Modelo 251,Producto de alta calidad de la marca Holcim para uso en agregados,Holcim,Agregados,Grava,Kg,6172.61,4690.61,7647.76
MAP-00252,Pintura Ternium Modelo 252,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Pintura,m3,5770.66,5002.19,6230.12
MAP-00253,Varillas Cemex Modelo 253,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Varillas,m2,4630.53,4071.92,5570.37
MAP-00254,Azulejos Holcim Modelo 254,Producto de alta calidad de la marca Holcim para uso en acabados,Holcim,Acabados,Azulejos,Caja,7742.68,6522.67,9026.85
MAP-00255,Pintura Cemex Modelo 255,Producto de alta calidad de la marca Cemex para uso en acabados,Cemex,Acabados,Pintura,m3,2727.49,2157.33,3162.72
MAP-00256,Azulejos DeAcero Modelo 256,Producto de alta calidad de la marca DeAcero para uso en acabados,DeAcero,Acabados,Azulejos,Kg,5543.1,4721.5,6409.68
MAP-00257,Blocks Cruz Azul Modelo 257,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Blocks,Galón,7863.23,6667.32,8930.61
MAP-00258,Varillas Cemex Modelo 258,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Varillas,Barra,7120.3,5837.39,7737.72
MAP-00259,Pisos Ternium Modelo 259,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Pisos,Metro,2092.85,1800.72,2435.49
MAP-00260,Azulejos DeAcero Modelo 260,Producto de alta calidad de la marca DeAcero para uso en acabados,DeAcero,Acabados,Azulejos,Galón,1879.85,1471.36,2128.77
MAP-00261,Tepetate Ternium Modelo 261,Producto de alta calidad de la marca Ternium para uso en agregados,Ternium,Agregados,Tepetate,Saco,7787.96,6180.88,9163.98
MAP-00262,Blocks Holcim Modelo 262,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Blocks,Kg,3989.2,3172.77,4221.73
MAP-00263,Grava Ternium Modelo 263,Producto de alta calidad de la marca Ternium para uso en agregados,Ternium,Agregados,Grava,Saco,3379.01,2540.58,3975.2
MAP-00264,Pintura Ternium Modelo 264,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Pintura,Metro,2828.47,2129.59,3282.68
MAP-00265,Varillas DeAcero Modelo 265,Producto de alta calidad de la marca DeAcero para uso en materiales básicos,DeAcero,Materiales Básicos,Varillas,Barra,1338.63,1130.85,1518.83
MAP-00266,Tepetate Cruz Azul Modelo 266,Producto de alta calidad de la marca Cruz Azul para uso en agregados,Cruz Azul,Agregados,Tepetate,Barra,3060.8,2715.62,3462.1
MAP-00267,Azulejos Holcim Modelo 267,Producto de alta calidad de la marca Holcim para uso en acabados,Holcim,Acabados,Azulejos,Saco,7840.48,6861.56,9555.46
MAP-00268,Azulejos Holcim Modelo 268,Producto de alta calidad de la marca Holcim para uso en acabados,Holcim,Acabados,Azulejos,Litro,3454.0,2975.38,4134.57
MAP-00269,Blocks Ternium Modelo 269,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Blocks,m2,6850.39,5700.49,7941.27
MAP-00270,Blocks Cemex Modelo 270,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Blocks,Barra,2640.15,2273.23,3083.52
MAP-00271,Cementos Cemex Modelo 271,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Cementos,Barra,5120.12,4552.45,5650.45
MAP-00272,Grava Holcim Modelo 272,Producto de alta calidad de la marca Holcim para uso en agregados,Holcim,Agregados,Grava,Pieza,3460.03,3033.28,4212.76
MAP-00273,Pisos DeAcero Modelo 273,Producto de alta calidad de la marca DeAcero para uso en acabados,DeAcero,Acabados,Pisos,Pieza,3362.59,2851.74,3548.69
MAP-00274,Pintura Cruz Azul Modelo 274,Producto de alta calidad de la marca Cruz Azul para uso en acabados,Cruz Azul,Acabados,Pintura,m2,3832.2,3399.99,4426.84
MAP-00275,Azulejos Cemex Modelo 275,Producto de alta calidad de la marca Cemex para uso en acabados,Cemex,Acabados,Azulejos,Galón,7203.66,5674.48,8394.75
MAP-00276,Arena Cemex Modelo 276,Producto de alta calidad de la marca Cemex para uso en agregados,Cemex,Agregados,Arena,Pieza,160.83,126.58,175.02
MAP-00277,Tepetate Cruz Azul Modelo 277,Producto de alta calidad de la marca Cruz Azul para uso en agregados,Cruz Azul,Agregados,Tepetate,Litro,3535.51,2979.67,4349.18
MAP-00278,Pisos Holcim Modelo 278,Producto de alta calidad de la marca Holcim para uso en acabados,Holcim,Acabados,Pisos,m3,6062.66,4600.36,6752.92
MAP-00279,Blocks Holcim Modelo 279,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Blocks,Caja,1322.99,1142.27,1479.77
MAP-00280,Azulejos Holcim Modelo 280,Producto de alta calidad de la marca Holcim para uso en acabados,Holcim,Acabados,Azulejos,Saco,679.73,526.34,722.37
MAP-00281,Grava Ternium Modelo 281,Producto de alta calidad de la marca Ternium para uso en agregados,Ternium,Agregados,Grava,Kg,7197.92,6323.37,8102.56
MAP-00282,Cementos Cruz Azul Modelo 282,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Cementos,Metro,4030.56,3391.36,4631.87
MAP-00283,Pisos Holcim Modelo 283,Producto de alta calidad de la marca Holcim para uso en acabados,Holcim,Acabados,Pisos,m2,5936.34,4550.19,7017.64
MAP-00284,Azulejos Holcim Modelo 284,Producto de alta calidad de la marca Holcim para uso en acabados,Holcim,Acabados,Azulejos,Kg,2168.69,1868.28,2568.37
MAP-00285,Blocks Holcim Modelo 285,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Blocks,Barra,3949.81,3137.83,4294.04
MAP-00286,Pisos Cruz Azul Modelo 286,Producto de alta calidad de la marca Cruz Azul para uso en acabados,Cruz Azul,Acabados,Pisos,Metro,7996.27,6861.5,9375.66
MAP-00287,Blocks Cruz Azul Modelo 287,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Blocks,Barra,1681.06,1385.15,1949.04
MAP-00288,Tepetate Ternium Modelo 288,Producto de alta calidad de la marca Ternium para uso en agregados,Ternium,Agregados,Tepetate,m2,4386.98,3470.09,5270.19
MAP-00289,Grava Cruz Azul Modelo 289,Producto de alta calidad de la marca Cruz Azul para uso en agregados,Cruz Azul,Agregados,Grava,Kg,2731.94,2061.98,3349.74
MAP-00290,Pisos Ternium Modelo 290,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Pisos,Pieza,2808.44,2379.01,2958.26
MAP-00291,Arena Cruz Azul Modelo 291,Producto de alta calidad de la marca Cruz Azul para uso en agregados,Cruz Azul,Agregados,Arena,Litro,7394.35,6516.38,8355.08
MAP-00292,Arena DeAcero Modelo 292,Producto de alta calidad de la marca DeAcero para uso en agregados,DeAcero,Agregados,Arena,Saco,6542.18,5370.24,8125.58
MAP-00293,Varillas Ternium Modelo 293,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Varillas,m3,6775.15,5169.21,7911.03
MAP-00294,Azulejos Ternium Modelo 294,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Azulejos,m2,6850.01,5189.95,8333.68
MAP-00295,Varillas Ternium Modelo 295,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Varillas,Caja,3922.26,3173.83,4635.32
MAP-00296,Cementos Cemex Modelo 296,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Cementos,Litro,6551.18,5340.72,8145.85
MAP-00297,Varillas Holcim Modelo 297,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Varillas,Pieza,3961.54,3013.26,4221.59
MAP-00298,Tepetate Holcim Modelo 298,Producto de alta calidad de la marca Holcim para uso en agregados,Holcim,Agregados,Tepetate,Metro,7516.18,6609.62,8631.61
MAP-00299,Pintura Cruz Azul Modelo 299,Producto de alta calidad de la marca Cruz Azul para uso en acabados,Cruz Azul,Acabados,Pintura,m2,7750.68,5945.22,9464.47
MAP-00300,Pintura Ternium Modelo 300,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Pintura,Kg,4430.14,3440.98,5514.46
MAP-00301,Tepetate Cemex Modelo 301,Producto de alta calidad de la marca Cemex para uso en agregados,Cemex,Agregados,Tepetate,Litro,780.48,650.68,901.25
MAP-00302,Grava Ternium Modelo 302,Producto de alta calidad de la marca Ternium para uso en agregados,Ternium,Agregados,Grava,m2,2662.34,1997.27,3238.26
MAP-00303,Azulejos Holcim Modelo 303,Producto de alta calidad de la marca Holcim para uso en acabados,Holcim,Acabados,Azulejos,m2,6364.25,5039.11,6920.22
MAP-00304,Grava Cemex Modelo 304,Producto de alta calidad de la marca Cemex para uso en agregados,Cemex,Agregados,Grava,Barra,1464.92,1225.89,1829.07
MAP-00305,Pintura Ternium Modelo 305,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Pintura,Galón,2057.51,1590.98,2464.72
MAP-00306,Blocks Ternium Modelo 306,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Blocks,Pieza,5795.25,4897.47,6322.85
MAP-00307,Blocks Cruz Azul Modelo 307,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Blocks,Litro,5890.29,4638.2,6979.64
MAP-00308,Varillas Cemex Modelo 308,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Varillas,Caja,3467.56,2906.41,3674.83
MAP-00309,Blocks Cemex Modelo 309,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Blocks,Galón,4775.11,4030.84,5015.99
MAP-00310,Tepetate DeAcero Modelo 310,Producto de alta calidad de la marca DeAcero para uso en agregados,DeAcero,Agregados,Tepetate,m2,7106.66,5579.15,7871.03
MAP-00311,Pintura Ternium Modelo 311,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Pintura,Metro,5463.21,4143.17,5998.65
MAP-00312,Tepetate DeAcero Modelo 312,Producto de alta calidad de la marca DeAcero para uso en agregados,DeAcero,Agregados,Tepetate,m2,6073.52,5218.22,6400.18
MAP-00313,Cementos Ternium Modelo 313,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Cementos,Pieza,7327.87,5918.97,7764.31
MAP-00314,Cementos DeAcero Modelo 314,Producto de alta calidad de la marca DeAcero para uso en materiales básicos,DeAcero,Materiales Básicos,Cementos,Pieza,3646.52,2888.29,4218.55
MAP-00315,Cementos Holcim Modelo 315,Producto de alta calidad de la marca Holcim para uso en materiales básicos,Holcim,Materiales Básicos,Cementos,Litro,4768.64,3852.44,5795.95
MAP-00316,Cementos Cemex Modelo 316,Producto de alta calidad de la marca Cemex para uso en materiales básicos,Cemex,Materiales Básicos,Cementos,Metro,4350.94,3551.59,4934.41
MAP-00317,Cementos Cruz Azul Modelo 317,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Cementos,Kg,355.27,297.49,387.24
MAP-00318,Pintura Cruz Azul Modelo 318,Producto de alta calidad de la marca Cruz Azul para uso en acabados,Cruz Azul,Acabados,Pintura,Kg,5550.74,4337.83,6716.06
MAP-00319,Grava Cemex Modelo 319,Producto de alta calidad de la marca Cemex para uso en agregados,Cemex,Agregados,Grava,Pieza,506.89,444.9,556.16
MAP-00320,Varillas Cruz Azul Modelo 320,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Varillas,Litro,6995.49,5660.5,7622.38
MAP-00321,Cementos Ternium Modelo 321,Producto de alta calidad de la marca Ternium para uso en materiales básicos,Ternium,Materiales Básicos,Cementos,Metro,2942.04,2345.51,3574.99
MAP-00322,Cementos Cruz Azul Modelo 322,Producto de alta calidad de la marca Cruz Azul para uso en materiales básicos,Cruz Azul,Materiales Básicos,Cementos,m3,4591.37,3816.53,5085.34
MAP-00323,Pisos Cruz Azul Modelo 323,Producto de alta calidad de la marca Cruz Azul para uso en acabados,Cruz Azul,Acabados,Pisos,Galón,2710.17,2210.78,3024.38
MAP-00324,Azulejos DeAcero Modelo 324,Producto de alta calidad de la marca DeAcero para uso en acabados,DeAcero,Acabados,Azulejos,Litro,2056.36,1775.37,2403.68
MAP-00325,Pintura Cruz Azul Modelo 325,Producto de alta calidad de la marca Cruz Azul para uso en acabados,Cruz Azul,Acabados,Pintura,Kg,1787.84,1379.39,2002.51
MAP-00326,Pintura Ternium Modelo 326,Producto de alta calidad de la marca Ternium para uso en acabados,Ternium,Acabados,Pintura,Caja,3065.9,2559.19,3252.25
