codigo,producto,descripcion,marca,categoria,subcategoria,unidad_medida,precio,precio_mayoreo,precio_menudeo
FLP-00157,PTR Ternium Modelo 157,Producto de alta calidad de la marca Ternium para uso en perfiles,Ternium,Perfiles,PTR,Barra,4292.78,3718.51,4591.18
FLP-00158,PTR Ternium Modelo 158,Producto de alta calidad de la marca Ternium para uso en perfiles,Ternium,Perfiles,PTR,Caja,3438.68,2832.95,4167.06
FLP-00159,Acanaladas AHMSA Modelo 159,Producto de alta calidad de la marca AHMSA para uso en láminas,AHMSA,Láminas,Acanaladas,Litro,2596.57,1985.05,2874.02
FLP-00160,Acanaladas AHMSA Modelo 160,Producto de alta calidad de la marca AHMSA para uso en láminas,AHMSA,Láminas,Acanaladas,Caja,3262.82,2681.23,4052.38
FLP-00161,Vigas Nucor Modelo 161,Producto de alta calidad de la marca Nucor para uso en acero estructural,Nucor,Acero Estructural,Vigas,Litro,3547.64,2936.51,4409.87
FLP-00162,Acanaladas Altos Hornos Modelo 162,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Acanaladas,m3,7131.94,6168.98,8252.6
FLP-00163,PTR Nucor Modelo 163,Producto de alta calidad de la marca Nucor para uso en perfiles,Nucor,Perfiles,PTR,Barra,7983.02,7009.12,8969.77
FLP-00164,Vigas ArcelorMittal Modelo 164,Producto de alta calidad de la marca ArcelorMittal para uso en acero estructural,ArcelorMittal,Acero Estructural,Vigas,m2,1314.67,1063.82,1636.61
FLP-00165,Galvanizadas Altos Hornos Modelo 165,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Galvanizadas,Galón,5030.37,3884.61,5493.43
FLP-00166,PTR ArcelorMittal Modelo 166,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,PTR,Pieza,980.25,838.87,1176.27
FLP-00167,Galvanizadas Altos Hornos Modelo 167,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Galvanizadas,Metro,415.35,371.31,478.12
FLP-00168,PTR Ternium Modelo 168,Producto de alta calidad de la marca Ternium para uso en perfiles,Ternium,Perfiles,PTR,Pieza,7145.08,6206.51,8744.97
FLP-00169,Ángulos Altos Hornos Modelo 169,Producto de alta calidad de la marca Altos Hornos para uso en acero estructural,Altos Hornos,Acero Estructural,Ángulos,Saco,1750.67,1345.89,1968.58
FLP-00170,Acanaladas Altos Hornos Modelo 170,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Acanaladas,Kg,7949.49,6183.88,8663.54
FLP-00171,Negras Altos Hornos Modelo 171,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Negras,Barra,1978.59,1558.07,2197.04
FLP-00172,PTR ArcelorMittal Modelo 172,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,PTR,Galón,3445.18,2712.9,3874.42
FLP-00173,Soleras Nucor Modelo 173,Producto de alta calidad de la marca Nucor para uso en perfiles,Nucor,Perfiles,Soleras,Caja,2440.46,2172.53,2829.03
FLP-00174,Ángulos ArcelorMittal Modelo 174,Producto de alta calidad de la marca ArcelorMittal para uso en acero estructural,ArcelorMittal,Acero Estructural,Ángulos,Galón,1717.53,1485.95,1822.69
FLP-00175,Negras ArcelorMittal Modelo 175,Producto de alta calidad de la marca ArcelorMittal para uso en láminas,ArcelorMittal,Láminas,Negras,Caja,5097.44,3971.05,6313.31
FLP-00176,Columnas ArcelorMittal Modelo 176,Producto de alta calidad de la marca ArcelorMittal para uso en acero estructural,ArcelorMittal,Acero Estructural,Columnas,Barra,3691.06,2888.43,4252.23
FLP-00177,Soleras ArcelorMittal Modelo 177,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,Soleras,Pieza,2291.47,1799.77,2588.05
FLP-00178,Galvanizadas AHMSA Modelo 178,Producto de alta calidad de la marca AHMSA para uso en láminas,AHMSA,Láminas,Galvanizadas,Barra,451.64,370.76,478.19
FLP-00179,Columnas ArcelorMittal Modelo 179,Producto de alta calidad de la marca ArcelorMittal para uso en acero estructural,ArcelorMittal,Acero Estructural,Columnas,Litro,2994.31,2360.82,3364.91
FLP-00180,Soleras Nucor Modelo 180,Producto de alta calidad de la marca Nucor para uso en perfiles,Nucor,Perfiles,Soleras,Galón,2994.49,2659.83,3207.53
FLP-00181,Acanaladas Altos Hornos Modelo 181,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Acanaladas,Litro,2656.48,2269.68,3239.26
FLP-00182,Galvanizadas AHMSA Modelo 182,Producto de alta calidad de la marca AHMSA para uso en láminas,AHMSA,Láminas,Galvanizadas,m2,3953.77,3526.79,4164.26
FLP-00183,Ángulos Altos Hornos Modelo 183,Producto de alta calidad de la marca Altos Hornos para uso en acero estructural,Altos Hornos,Acero Estructural,Ángulos,Metro,4931.45,4218.79,5825.01
FLP-00184,Negras Altos Hornos Modelo 184,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Negras,Pieza,1761.86,1423.32,1927.38
FLP-00185,Columnas AHMSA Modelo 185,Producto de alta calidad de la marca AHMSA para uso en acero estructural,AHMSA,Acero Estructural,Columnas,Metro,1478.48,1326.89,1662.27
FLP-00186,Columnas Nucor Modelo 186,Producto de alta calidad de la marca Nucor para uso en acero estructural,Nucor,Acero Estructural,Columnas,Kg,7345.94,6530.19,9104.73
FLP-00187,Galvanizadas ArcelorMittal Modelo 187,Producto de alta calidad de la marca ArcelorMittal para uso en láminas,ArcelorMittal,Láminas,Galvanizadas,m3,6932.79,5775.89,7539.2
FLP-00188,Columnas Nucor Modelo 188,Producto de alta calidad de la marca Nucor para uso en acero estructural,Nucor,Acero Estructural,Columnas,Galón,5706.25,4330.85,6164.34
FLP-00189,Ángulos ArcelorMittal Modelo 189,Producto de alta calidad de la marca ArcelorMittal para uso en acero estructural,ArcelorMittal,Acero Estructural,Ángulos,Barra,2690.72,2303.61,3274.4
FLP-00190,Soleras AHMSA Modelo 190,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,Soleras,Litro,3016.36,2400.68,3170.45
FLP-00191,Vigas Nucor Modelo 191,Producto de alta calidad de la marca Nucor para uso en acero estructural,Nucor,Acero Estructural,Vigas,Saco,5161.66,4205.37,6193.61
FLP-00192,PTR AHMSA Modelo 192,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,PTR,m3,5320.68,3992.61,5980.5
FLP-00193,Columnas Altos Hornos Modelo 193,Producto de alta calidad de la marca Altos Hornos para uso en acero estructural,Altos Hornos,Acero Estructural,Columnas,m3,1804.17,1619.27,2016.84
FLP-00194,Galvanizadas ArcelorMittal Modelo 194,Producto de alta calidad de la marca ArcelorMittal para uso en láminas,ArcelorMittal,Láminas,Galvanizadas,m2,5331.49,4012.26,6259.6
FLP-00195,PTR Ternium Modelo 195,Producto de alta calidad de la marca Ternium para uso en perfiles,Ternium,Perfiles,PTR,Litro,3055.26,2298.49,3770.6
FLP-00196,Negras Nucor Modelo 196,Producto de alta calidad de la marca Nucor para uso en láminas,Nucor,Láminas,Negras,Metro,2357.73,1969.58,2476.13
FLP-00197,Soleras Ternium Modelo 197,Producto de alta calidad de la marca Ternium para uso en perfiles,Ternium,Perfiles,Soleras,Galón,4220.08,3742.77,5143.2
FLP-00198,Acanaladas Altos Hornos Modelo 198,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Acanaladas,Caja,3835.16,3281.36,4597.53
FLP-00199,PTR AHMSA Modelo 199,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,PTR,m2,6521.47,5303.14,7080.91
FLP-00200,Canales Nucor Modelo 200,Producto de alta calidad de la marca Nucor para uso en perfiles,Nucor,Perfiles,Canales,Kg,7049.45,5606.2,7623.99
FLP-00201,Galvanizadas Ternium Modelo 201,Producto de alta calidad de la marca Ternium para uso en láminas,Ternium,Láminas,Galvanizadas,Barra,5701.46,4745.74,7099.68
FLP-00202,PTR Nucor Modelo 202,Producto de alta calidad de la marca Nucor para uso en perfiles,Nucor,Perfiles,PTR,Pieza,97.88,78.51,104.87
FLP-00203,Soleras ArcelorMittal Modelo 203,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,Soleras,Litro,6089.53,5137.43,7153.43
FLP-00204,Canales Nucor Modelo 204,Producto de alta calidad de la marca Nucor para uso en perfiles,Nucor,Perfiles,Canales,Galón,437.43,357.24,541.51
FLP-00205,Acanaladas Ternium Modelo 205,Producto de alta calidad de la marca Ternium para uso en láminas,Ternium,Láminas,Acanaladas,Metro,5754.52,4923.83,6578.37
FLP-00206,Vigas AHMSA Modelo 206,Producto de alta calidad de la marca AHMSA para uso en acero estructural,AHMSA,Acero Estructural,Vigas,Kg,3702.31,3080.85,3914.65
FLP-00207,Acanaladas AHMSA Modelo 207,Producto de alta calidad de la marca AHMSA para uso en láminas,AHMSA,Láminas,Acanaladas,m3,5753.19,4804.53,7040.15
FLP-00208,Negras Ternium Modelo 208,Producto de alta calidad de la marca Ternium para uso en láminas,Ternium,Láminas,Negras,Caja,905.52,798.99,1130.31
FLP-00209,Negras Ternium Modelo 209,Producto de alta calidad de la marca Ternium para uso en láminas,Ternium,Láminas,Negras,Pieza,4362.56,3599.1,5361.46
FLP-00210,Galvanizadas Nucor Modelo 210,Producto de alta calidad de la marca Nucor para uso en láminas,Nucor,Láminas,Galvanizadas,Galón,7667.37,6394.29,8363.44
FLP-00211,Vigas Altos Hornos Modelo 211,Producto de alta calidad de la marca Altos Hornos para uso en acero estructural,Altos Hornos,Acero Estructural,Vigas,m3,3012.13,2334.67,3368.67
FLP-00212,Soleras Altos Hornos Modelo 212,Producto de alta calidad de la marca Altos Hornos para uso en perfiles,Altos Hornos,Perfiles,Soleras,Saco,5414.11,4246.58,6659.8
FLP-00213,Galvanizadas Ternium Modelo 213,Producto de alta calidad de la marca Ternium para uso en láminas,Ternium,Láminas,Galvanizadas,Litro,4493.26,3938.85,5104.33
FLP-00214,Soleras ArcelorMittal Modelo 214,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,Soleras,Saco,577.85,456.78,703.2
FLP-00215,Acanaladas Ternium Modelo 215,Producto de alta calidad de la marca Ternium para uso en láminas,Ternium,Láminas,Acanaladas,Galón,4610.4,3759.32,5703.4
FLP-00216,Columnas Ternium Modelo 216,Producto de alta calidad de la marca Ternium para uso en acero estructural,Ternium,Acero Estructural,Columnas,Caja,7064.99,5350.98,8395.09
FLP-00217,Galvanizadas ArcelorMittal Modelo 217,Producto de alta calidad de la marca ArcelorMittal para uso en láminas,ArcelorMittal,Láminas,Galvanizadas,Litro,1663.89,1443.75,1795.96
FLP-00218,Soleras Ternium Modelo 218,Producto de alta calidad de la marca Ternium para uso en perfiles,Ternium,Perfiles,Soleras,m2,1439.03,1128.75,1670.27
FLP-00219,Columnas Altos Hornos Modelo 219,Producto de alta calidad de la marca Altos Hornos para uso en acero estructural,Altos Hornos,Acero Estructural,Columnas,m2,5317.65,4521.29,5597.77
FLP-00220,Galvanizadas Altos Hornos Modelo 220,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Galvanizadas,Litro,833.58,737.57,1002.25
FLP-00221,Ángulos Ternium Modelo 221,Producto de alta calidad de la marca Ternium para uso en acero estructural,Ternium,Acero Estructural,Ángulos,Metro,3162.95,2794.81,3608.18
FLP-00222,Canales ArcelorMittal Modelo 222,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,Canales,m3,6720.83,5750.14,7505.72
FLP-00223,PTR AHMSA Modelo 223,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,PTR,Litro,1883.27,1675.11,2150.33
FLP-00224,Acanaladas AHMSA Modelo 224,Producto de alta calidad de la marca AHMSA para uso en láminas,AHMSA,Láminas,Acanaladas,m2,226.53,194.1,258.34
FLP-00225,Acanaladas Altos Hornos Modelo 225,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Acanaladas,Pieza,7958.98,6235.51,8407.69
FLP-00226,Negras Nucor Modelo 226,Producto de alta calidad de la marca Nucor para uso en láminas,Nucor,Láminas,Negras,Barra,1633.37,1413.77,1847.45
FLP-00227,Columnas Nucor Modelo 227,Producto de alta calidad de la marca Nucor para uso en acero estructural,Nucor,Acero Estructural,Columnas,m2,3357.98,2960.5,3824.08
FLP-00228,Ángulos ArcelorMittal Modelo 228,Producto de alta calidad de la marca ArcelorMittal para uso en acero estructural,ArcelorMittal,Acero Estructural,Ángulos,Caja,7836.66,6849.87,9064.03
FLP-00229,Ángulos Ternium Modelo 229,Producto de alta calidad de la marca Ternium para uso en acero estructural,Ternium,Acero Estructural,Ángulos,Galón,6926.78,6083.1,8319.65
FLP-00230,Ángulos ArcelorMittal Modelo 230,Producto de alta calidad de la marca ArcelorMittal para uso en acero estructural,ArcelorMittal,Acero Estructural,Ángulos,Metro,7949.4,7061.17,8550.43
FLP-00231,Canales Nucor Modelo 231,Producto de alta calidad de la marca Nucor para uso en perfiles,Nucor,Perfiles,Canales,Saco,449.3,370.27,521.46
FLP-00232,Galvanizadas Altos Hornos Modelo 232,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Galvanizadas,m2,3962.23,3350.03,4537.62
FLP-00233,Ángulos Ternium Modelo 233,Producto de alta calidad de la marca Ternium para uso en acero estructural,Ternium,Acero Estructural,Ángulos,Barra,4613.26,3773.42,5648.24
FLP-00234,PTR AHMSA Modelo 234,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,PTR,Galón,5167.8,4255.79,6277.07
FLP-00235,Acanaladas Nucor Modelo 235,Producto de alta calidad de la marca Nucor para uso en láminas,Nucor,Láminas,Acanaladas,m3,7421.86,6173.59,8773.62
FLP-00236,PTR Nucor Modelo 236,Producto de alta calidad de la marca Nucor para uso en perfiles,Nucor,Perfiles,PTR,Kg,5037.73,3894.6,6210.4
FLP-00237,Soleras ArcelorMittal Modelo 237,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,Soleras,Caja,3333.61,2653.4,4076.82
FLP-00238,Negras ArcelorMittal Modelo 238,Producto de alta calidad de la marca ArcelorMittal para uso en láminas,ArcelorMittal,Láminas,Negras,m3,3529.89,3156.2,3752.79
FLP-00239,Ángulos Altos Hornos Modelo 239,Producto de alta calidad de la marca Altos Hornos para uso en acero estructural,Altos Hornos,Acero Estructural,Ángulos,m3,6474.78,5359.73,7702.86
FLP-00240,PTR Ternium Modelo 240,Producto de alta calidad de la marca Ternium para uso en perfiles,Ternium,Perfiles,PTR,Saco,1817.88,1418.88,1967.57
FLP-00241,Vigas Nucor Modelo 241,Producto de alta calidad de la marca Nucor para uso en acero estructural,Nucor,Acero Estructural,Vigas,Saco,1395.58,1215.12,1671.2
FLP-00242,Columnas Nucor Modelo 242,Producto de alta calidad de la marca Nucor para uso en acero estructural,Nucor,Acero Estructural,Columnas,Galón,1498.01,1281.6,1679.12
FLP-00243,Vigas Ternium Modelo 243,Producto de alta calidad de la marca Ternium para uso en acero estructural,Ternium,Acero Estructural,Vigas,Litro,4405.49,3421.07,4666.01
FLP-00244,Columnas Nucor Modelo 244,Producto de alta calidad de la marca Nucor para uso en acero estructural,Nucor,Acero Estructural,Columnas,Saco,2520.25,2150.01,2762.02
FLP-00245,Ángulos Altos Hornos Modelo 245,Producto de alta calidad de la marca Altos Hornos para uso en acero estructural,Altos Hornos,Acero Estructural,Ángulos,Kg,663.57,525.91,769.68
FLP-00246,Soleras AHMSA Modelo 246,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,Soleras,Litro,1183.59,1039.0,1328.29
FLP-00247,Galvanizadas AHMSA Modelo 247,Producto de alta calidad de la marca AHMSA para uso en láminas,AHMSA,Láminas,Galvanizadas,Barra,3177.9,2624.17,3596.76
FLP-00248,Galvanizadas AHMSA Modelo 248,Producto de alta calidad de la marca AHMSA para uso en láminas,AHMSA,Láminas,Galvanizadas,Galón,1506.88,1186.12,1627.75
FLP-00249,Canales ArcelorMittal Modelo 249,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,Canales,Caja,2448.81,2079.64,2955.45
FLP-00250,Ángulos Ternium Modelo 250,Producto de alta calidad de la marca Ternium para uso en acero estructural,Ternium,Acero Estructural,Ángulos,Barra,6068.94,5069.38,7063.14
FLP-00251,PTR Ternium Modelo 251,Producto de alta calidad de la marca Ternium para uso en perfiles,Ternium,Perfiles,PTR,Litro,3780.19,2888.21,3988.97
FLP-00252,Columnas ArcelorMittal Modelo 252,Producto de alta calidad de la marca ArcelorMittal para uso en acero estructural,ArcelorMittal,Acero Estructural,Columnas,Galón,513.27,397.38,600.18
FLP-00253,Columnas AHMSA Modelo 253,Producto de alta calidad de la marca AHMSA para uso en acero estructural,AHMSA,Acero Estructural,Columnas,Litro,5462.69,4655.23,6811.96
FLP-00254,Soleras ArcelorMittal Modelo 254,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,Soleras,Caja,7446.71,6243.29,8607.31
FLP-00255,Soleras Altos Hornos Modelo 255,Producto de alta calidad de la marca Altos Hornos para uso en perfiles,Altos Hornos,Perfiles,Soleras,Pieza,2142.05,1615.57,2475.81
FLP-00256,Galvanizadas ArcelorMittal Modelo 256,Producto de alta calidad de la marca ArcelorMittal para uso en láminas,ArcelorMittal,Láminas,Galvanizadas,Pieza,378.27,316.18,445.64
FLP-00257,PTR Altos Hornos Modelo 257,Producto de alta calidad de la marca Altos Hornos para uso en perfiles,Altos Hornos,Perfiles,PTR,m2,2141.13,1640.23,2424.93
FLP-00258,Columnas AHMSA Modelo 258,Producto de alta calidad de la marca AHMSA para uso en acero estructural,AHMSA,Acero Estructural,Columnas,m3,6556.94,5703.15,7188.24
FLP-00259,Negras ArcelorMittal Modelo 259,Producto de alta calidad de la marca ArcelorMittal para uso en láminas,ArcelorMittal,Láminas,Negras,Metro,901.97,799.96,967.67
FLP-00260,Negras ArcelorMittal Modelo 260,Producto de alta calidad de la marca ArcelorMittal para uso en láminas,ArcelorMittal,Láminas,Negras,Caja,667.26,542.96,811.69
FLP-00261,PTR ArcelorMittal Modelo 261,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,PTR,Barra,5337.96,4777.56,5623.07
FLP-00262,Columnas AHMSA Modelo 262,Producto de alta calidad de la marca AHMSA para uso en acero estructural,AHMSA,Acero Estructural,Columnas,Caja,7021.32,5574.48,7611.93
FLP-00263,Negras Nucor Modelo 263,Producto de alta calidad de la marca Nucor para uso en láminas,Nucor,Láminas,Negras,Pieza,7308.73,6318.7,8149.55
FLP-00264,Columnas AHMSA Modelo 264,Producto de alta calidad de la marca AHMSA para uso en acero estructural,AHMSA,Acero Estructural,Columnas,Caja,3634.04,3254.27,4071.8
FLP-00265,Galvanizadas Altos Hornos Modelo 265,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Galvanizadas,Galón,4582.81,3518.92,4849.32
FLP-00266,Galvanizadas Ternium Modelo 266,Producto de alta calidad de la marca Ternium para uso en láminas,Ternium,Láminas,Galvanizadas,Litro,6693.07,5336.92,8139.31
FLP-00267,PTR Ternium Modelo 267,Producto de alta calidad de la marca Ternium para uso en perfiles,Ternium,Perfiles,PTR,Metro,3388.08,2697.41,3754.0
FLP-00268,Ángulos Ternium Modelo 268,Producto de alta calidad de la marca Ternium para uso en acero estructural,Ternium,Acero Estructural,Ángulos,m2,7546.94,6028.37,8823.44
FLP-00269,Negras Ternium Modelo 269,Producto de alta calidad de la marca Ternium para uso en láminas,Ternium,Láminas,Negras,m2,4324.63,3783.03,4908.48
FLP-00270,Canales ArcelorMittal Modelo 270,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,Canales,m2,2290.96,1797.67,2554.16
FLP-00271,Galvanizadas ArcelorMittal Modelo 271,Producto de alta calidad de la marca ArcelorMittal para uso en láminas,ArcelorMittal,Láminas,Galvanizadas,Barra,7965.09,6802.88,8979.84
FLP-00272,Canales AHMSA Modelo 272,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,Canales,Kg,2658.25,1997.61,3271.11
FLP-00273,PTR AHMSA Modelo 273,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,PTR,Barra,1654.45,1354.67,1885.04
FLP-00274,Vigas Ternium Modelo 274,Producto de alta calidad de la marca Ternium para uso en acero estructural,Ternium,Acero Estructural,Vigas,Metro,3487.65,2715.63,3884.66
FLP-00275,Columnas Altos Hornos Modelo 275,Producto de alta calidad de la marca Altos Hornos para uso en acero estructural,Altos Hornos,Acero Estructural,Columnas,Galón,1515.83,1312.94,1840.27
FLP-00276,Soleras Altos Hornos Modelo 276,Producto de alta calidad de la marca Altos Hornos para uso en perfiles,Altos Hornos,Perfiles,Soleras,Caja,5289.12,4416.89,6301.39
FLP-00277,Acanaladas AHMSA Modelo 277,Producto de alta calidad de la marca AHMSA para uso en láminas,AHMSA,Láminas,Acanaladas,Pieza,5145.83,3954.82,5622.2
FLP-00278,Galvanizadas Nucor Modelo 278,Producto de alta calidad de la marca Nucor para uso en láminas,Nucor,Láminas,Galvanizadas,Caja,7307.74,6432.24,8235.15
FLP-00279,PTR ArcelorMittal Modelo 279,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,PTR,Litro,7975.72,6074.41,9725.11
FLP-00280,Soleras Nucor Modelo 280,Producto de alta calidad de la marca Nucor para uso en perfiles,Nucor,Perfiles,Soleras,Kg,6140.98,5300.39,7065.96
FLP-00281,Canales Ternium Modelo 281,Producto de alta calidad de la marca Ternium para uso en perfiles,Ternium,Perfiles,Canales,m3,7540.88,5698.5,8325.53
FLP-00282,Soleras Nucor Modelo 282,Producto de alta calidad de la marca Nucor para uso en perfiles,Nucor,Perfiles,Soleras,Pieza,2311.7,1911.37,2685.41
FLP-00283,Canales Altos Hornos Modelo 283,Producto de alta calidad de la marca Altos Hornos para uso en perfiles,Altos Hornos,Perfiles,Canales,Galón,795.96,701.43,959.29
FLP-00284,PTR ArcelorMittal Modelo 284,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,PTR,Litro,200.49,174.34,244.08
FLP-00285,Ángulos Nucor Modelo 285,Producto de alta calidad de la marca Nucor para uso en acero estructural,Nucor,Acero Estructural,Ángulos,Barra,5216.77,4627.09,5850.11
FLP-00286,PTR ArcelorMittal Modelo 286,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,PTR,Barra,7693.42,6380.88,8200.13
FLP-00287,PTR Altos Hornos Modelo 287,Producto de alta calidad de la marca Altos Hornos para uso en perfiles,Altos Hornos,Perfiles,PTR,m3,2473.42,1954.07,2708.02
FLP-00288,Canales AHMSA Modelo 288,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,Canales,m3,5056.43,3963.39,5950.81
FLP-00289,Acanaladas ArcelorMittal Modelo 289,Producto de alta calidad de la marca ArcelorMittal para uso en láminas,ArcelorMittal,Láminas,Acanaladas,Caja,1468.57,1120.07,1581.25
FLP-00290,Galvanizadas Altos Hornos Modelo 290,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Galvanizadas,Litro,3769.08,3275.75,4390.41
FLP-00291,Columnas ArcelorMittal Modelo 291,Producto de alta calidad de la marca ArcelorMittal para uso en acero estructural,ArcelorMittal,Acero Estructural,Columnas,Pieza,5289.43,4047.34,6392.94
FLP-00292,Negras AHMSA Modelo 292,Producto de alta calidad de la marca AHMSA para uso en láminas,AHMSA,Láminas,Negras,Caja,4322.29,3553.27,4992.13
FLP-00293,PTR Nucor Modelo 293,Producto de alta calidad de la marca Nucor para uso en perfiles,Nucor,Perfiles,PTR,m3,3611.63,2735.45,4388.27
FLP-00294,Vigas Nucor Modelo 294,Producto de alta calidad de la marca Nucor para uso en acero estructural,Nucor,Acero Estructural,Vigas,Metro,4451.83,3865.78,5530.44
FLP-00295,Canales AHMSA Modelo 295,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,Canales,Saco,6908.04,6098.77,7793.3
FLP-00296,Ángulos AHMSA Modelo 296,Producto de alta calidad de la marca AHMSA para uso en acero estructural,AHMSA,Acero Estructural,Ángulos,Pieza,5834.82,4602.85,6983.49
FLP-00297,Soleras Ternium Modelo 297,Producto de alta calidad de la marca Ternium para uso en perfiles,Ternium,Perfiles,Soleras,m3,1379.27,1041.16,1494.49
FLP-00298,Soleras AHMSA Modelo 298,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,Soleras,Metro,3559.96,2846.99,3978.45
FLP-00299,Ángulos Altos Hornos Modelo 299,Producto de alta calidad de la marca Altos Hornos para uso en acero estructural,Altos Hornos,Acero Estructural,Ángulos,Kg,5131.04,4570.64,5604.09
FLP-00300,Acanaladas Altos Hornos Modelo 300,Producto de alta calidad de la marca Altos Hornos para uso en láminas,Altos Hornos,Láminas,Acanaladas,Litro,2618.62,2176.79,2789.69
FLP-00301,Ángulos Nucor Modelo 301,Producto de alta calidad de la marca Nucor para uso en acero estructural,Nucor,Acero Estructural,Ángulos,m3,7299.81,5502.75,8098.84
FLP-00302,Canales Nucor Modelo 302,Producto de alta calidad de la marca Nucor para uso en perfiles,Nucor,Perfiles,Canales,m3,5086.98,3893.61,5795.2
FLP-00303,Ángulos Nucor Modelo 303,Producto de alta calidad de la marca Nucor para uso en acero estructural,Nucor,Acero Estructural,Ángulos,m2,7900.09,6192.62,9385.86
FLP-00304,Ángulos Altos Hornos Modelo 304,Producto de alta calidad de la marca Altos Hornos para uso en acero estructural,Altos Hornos,Acero Estructural,Ángulos,Kg,180.36,146.15,206.04
FLP-00305,Soleras Altos Hornos Modelo 305,Producto de alta calidad de la marca Altos Hornos para uso en perfiles,Altos Hornos,Perfiles,Soleras,Barra,1365.48,1194.48,1619.81
FLP-00306,Canales AHMSA Modelo 306,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,Canales,Metro,2412.55,1834.97,2883.08
FLP-00307,Acanaladas AHMSA Modelo 307,Producto de alta calidad de la marca AHMSA para uso en láminas,AHMSA,Láminas,Acanaladas,Saco,3792.11,2977.97,4161.52
FLP-00308,Acanaladas ArcelorMittal Modelo 308,Producto de alta calidad de la marca ArcelorMittal para uso en láminas,ArcelorMittal,Láminas,Acanaladas,Galón,3262.63,2923.24,3829.61
FLP-00309,Canales AHMSA Modelo 309,Producto de alta calidad de la marca AHMSA para uso en perfiles,AHMSA,Perfiles,Canales,Kg,6829.28,5352.47,8091.41
FLP-00310,Canales ArcelorMittal Modelo 310,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,Canales,Litro,539.09,440.79,592.9
FLP-00311,Soleras ArcelorMittal Modelo 311,Producto de alta calidad de la marca ArcelorMittal para uso en perfiles,ArcelorMittal,Perfiles,Soleras,m2,311.36,276.75,357.99
FLP-00312,Vigas ArcelorMittal Modelo 312,Producto de alta calidad de la marca ArcelorMittal para uso en acero estructural,ArcelorMittal,Acero Estructural,Vigas,Galón,1908.95,1567.24,2104.15
FLP-00313,Columnas AHMSA Modelo 313,Producto de alta calidad de la marca AHMSA para uso en acero estructural,AHMSA,Acero Estructural,Columnas,Barra,3701.58,2791.71,4442.81
